Date_Time2,Year,Air_T,Water_T,S
01.08.2014 12:00,2014,19.8065,14.9651,20
01.08.2014 18:00,2014,23.0582,15.4034,20
02.08.2014 0:00,2014,17.0539,16.7807,20
02.08.2014 6:00,2014,14.8636,15.5286,20
02.08.2014 12:00,2014,18.2426,15.6539,19
02.08.2014 18:00,2014,21.3074,18.095,18
03.08.2014 0:00,2014,14.9262,18.7834,18
03.08.2014 6:00,2014,11.984,16.3425,18
03.08.2014 12:00,2014,19.0559,17.1562,18
03.08.2014 18:00,2014,21.9953,18.2202,18
04.08.2014 0:00,2014,18.5554,17.2814,19
04.08.2014 6:00,2014,15.1765,16.6555,18
04.08.2014 12:00,2014,23.0582,17.5944,20
04.08.2014 18:00,2014,28.2456,18.095,20
05.08.2014 0:00,2014,21.1824,18.0324,19
05.08.2014 6:00,2014,18.1801,16.9059,18
05.08.2014 12:00,2014,24.6211,17.6569,18
05.08.2014 18:00,2014,25.1211,18.2202,18
06.08.2014 0:00,2014,21.3074,18.5331,18
06.08.2014 6:00,2014,17.2416,17.8447,19
06.08.2014 12:00,2014,22.9957,18.5331,18
06.08.2014 18:00,2014,26.6835,21.4733,17
07.08.2014 0:00,2014,19.7439,20.2223,17
07.08.2014 6:00,2014,16.5533,17.9073,18
07.08.2014 12:00,2014,23.1207,19.5967,18
07.08.2014 18:00,2014,27.4958,18.4705,18
08.08.2014 0:00,2014,19.6188,20.8479,22
08.08.2014 6:00,2014,15.9275,18.9711,22
08.08.2014 12:00,2014,24.1835,20.3475,22
08.08.2014 18:00,2014,25.2461,18.1576,15
09.08.2014 0:00,2014,20.8697,18.6582,20
09.08.2014 6:00,2014,17.3041,18.2828,18
09.08.2014 12:00,2014,17.617,19.0336,18
09.08.2014 18:00,2014,17.9924,19.0962,18
10.08.2014 0:00,2014,15.4895,16.4677,24
10.08.2014 6:00,2014,11.4204,17.9699,18
10.08.2014 12:00,2014,11.4204,16.8433,17
10.08.2014 18:00,2014,11.8587,16.5303,18
11.08.2014 0:00,2014,10.7316,15.3408,18
11.08.2014 6:00,2014,11.2952,15.7791,18
11.08.2014 12:00,2014,12.4222,15.466,17
11.08.2014 18:00,2014,15.1139,15.7791,18
12.08.2014 0:00,2014,14.6132,15.3408,18
12.08.2014 6:00,2014,14.1125,15.2156,18
12.08.2014 12:00,2014,15.552,15.2782,18
12.08.2014 18:00,2014,17.7421,15.3408,17
13.08.2014 0:00,2014,16.1153,14.7773,22
13.08.2014 6:00,2014,12.7353,14.5268,20
13.08.2014 12:00,2014,17.179,14.8399,19
13.08.2014 18:00,2014,21.6201,15.5286,18
14.08.2014 0:00,2014,17.2416,14.8399,20
14.08.2014 6:00,2014,14.1751,15.5913,20
14.08.2014 12:00,2014,16.303,14.9025,16
14.08.2014 18:00,2014,19.869,15.5286,20
15.08.2014 0:00,2014,17.0539,14.4642,23
15.08.2014 6:00,2014,13.9247,15.0277,20
15.08.2014 12:00,2014,16.4907,14.7773,19
15.08.2014 18:00,2014,17.4293,15.8417,18
16.08.2014 0:00,2014,11.2952,15.0904,21
16.08.2014 6:00,2014,10.5437,14.4016,20
16.08.2014 12:00,2014,15.1765,14.5894,20
16.08.2014 18:00,2014,16.9913,14.9651,20
17.08.2014 0:00,2014,10.0427,14.652,19
17.08.2014 6:00,2014,7.9757,14.2137,21
17.08.2014 12:00,2014,14.6758,14.7773,18
17.08.2014 18:00,2014,14.1125,14.5894,18
18.08.2014 0:00,2014,8.7274,14.9025,20
18.08.2014 6:00,2014,7.3492,14.2763,21
18.08.2014 12:00,2014,12.9857,13.9632,20
18.08.2014 18:00,2014,17.6796,15.4034,20
19.08.2014 0:00,2014,13.2361,14.7147,20
19.08.2014 6:00,2014,12.1092,14.1511,18
19.08.2014 12:00,2014,14.9262,14.0884,18
19.08.2014 18:00,2014,16.1153,14.652,18
20.08.2014 0:00,2014,14.9888,NA,18
20.08.2014 6:00,2014,13.2987,14.4642,19
20.08.2014 12:00,2014,18.3677,13.8379,19
20.08.2014 18:00,2014,19.9941,14.4642,17
01.07.2015 0:00,2015,NA,13.3613,13
01.07.2015 6:00,2015,NA,12.6101,19
01.07.2015 12:00,2015,NA,12.4848,16
01.07.2015 18:00,2015,NA,13.7995,13
01.08.2015 0:00,2015,10.2,12.5475,15
01.08.2015 6:00,2015,10.6,12.4222,16
01.08.2015 12:00,2015,NA,12.4848,14
01.08.2015 18:00,2015,13.3,12.7353,16
02.06.2015 18:00,2015,NA,7.0986,21
02.07.2015 0:00,2015,NA,11.984,21
02.07.2015 6:00,2015,NA,11.984,20
02.07.2015 12:00,2015,NA,12.7979,20
02.07.2015 18:00,2015,NA,14.4255,19
02.08.2015 0:00,2015,11.3,12.2344,11
02.08.2015 6:00,2015,11.2,12.4848,11
02.08.2015 12:00,2015,13.8,12.1718,13
02.08.2015 18:00,2015,14.5,12.7979,13
03.06.2015 0:00,2015,NA,7.9757,21
03.06.2015 6:00,2015,NA,9.0406,NA
03.06.2015 12:00,2015,NA,9.6669,18
03.06.2015 18:00,2015,NA,9.4164,16
03.07.2015 0:00,2015,NA,14.5506,20
03.07.2015 6:00,2015,NA,13.2987,14
03.07.2015 12:00,2015,NA,12.7979,20
03.07.2015 18:00,2015,NA,10.1054,20
03.08.2015 0:00,2015,11.9,12.297,14
03.08.2015 6:00,2015,12.1,12.4848,12
03.08.2015 12:00,2015,11.8,11.6709,15
03.08.2015 18:00,2015,12.9,12.4222,14
04.06.2015 0:00,2015,NA,7.7878,20
04.06.2015 6:00,2015,NA,7.7878,NA
04.06.2015 12:00,2015,NA,7.6625,20
04.06.2015 18:00,2015,NA,8.79,17
04.07.2015 0:00,2015,NA,10.1054,NA
04.07.2015 6:00,2015,NA,10.6064,NA
04.07.2015 12:00,2015,14.4,10.6064,18
04.07.2015 18:00,2015,14.9,11.6709,16
04.08.2015 0:00,2015,12.4,11.8587,17
04.08.2015 6:00,2015,12.4,11.6083,16
04.08.2015 12:00,2015,16.2,11.2952,17
04.08.2015 18:00,2015,16.5,13.4239,15
05.06.2015 0:00,2015,NA,8.8527,17
05.06.2015 6:00,2015,NA,9.4164,NA
05.06.2015 12:00,2015,NA,9.7296,17
05.06.2015 18:00,2015,NA,8.79,17
05.07.2015 0:00,2015,8.9,11.483,17
05.07.2015 6:00,2015,7.2,11.483,16
05.07.2015 12:00,2015,11.8,12.1092,17
05.07.2015 18:00,2015,11.3,11.6709,16
05.08.2015 0:00,2015,12.1,11.0447,17
05.08.2015 6:00,2015,11.5,11.483,15
05.08.2015 12:00,2015,17.8,11.3578,14
05.08.2015 18:00,2015,16.6,15.6772,16
06.06.2015 0:00,2015,NA,9.5417,17
06.06.2015 6:00,2015,NA,8.79,NA
06.06.2015 12:00,2015,NA,9.6669,18
06.06.2015 18:00,2015,NA,8.4142,17
06.07.2015 0:00,2015,7.2,10.7316,15
06.07.2015 6:00,2015,7.7,10.4185,13
06.07.2015 12:00,2015,NA,9.9175,16
06.07.2015 18:00,2015,NA,10.669,17
06.08.2015 0:00,2015,13.4,11.7335,19
06.08.2015 6:00,2015,13.3,12.297,18
06.08.2015 12:00,2015,16.1,12.6101,17
06.08.2015 18:00,2015,14.8,14.3629,18
07.06.2015 0:00,2015,NA,9.6669,17
07.06.2015 6:00,2015,NA,9.0406,NA
07.06.2015 12:00,2015,NA,8.6648,17
07.06.2015 18:00,2015,NA,4.9681,23
07.07.2015 0:00,2015,NA,9.9801,17
07.07.2015 6:00,2015,11,9.9801,17
07.07.2015 12:00,2015,11.5,10.8569,15
07.07.2015 18:00,2015,11.5,11.0447,18
07.08.2015 0:00,2015,14.1,12.6727,18
07.08.2015 6:00,2015,13.7,12.6727,17
07.08.2015 12:00,2015,12.5,11.984,20
07.08.2015 18:00,2015,13.2,12.7979,16
08.06.2015 0:00,2015,NA,4.592,23
08.06.2015 6:00,2015,NA,3.9026,NA
08.06.2015 12:00,2015,NA,6.1587,23
08.06.2015 18:00,2015,NA,5.6574,21
08.07.2015 0:00,2015,10.8,8.101,16
08.07.2015 6:00,2015,10.6,9.6043,18
08.07.2015 12:00,2015,14,10.3559,17
08.07.2015 18:00,2015,13.7,12.0466,16
08.08.2015 0:00,2015,13,11.6083,18
08.08.2015 6:00,2015,12.7,12.0466,17
08.08.2015 12:00,2015,14,12.297,16
08.08.2015 18:00,2015,14,13.3613,16
09.06.2015 0:00,2015,NA,5.9081,21
09.06.2015 6:00,2015,NA,5.7828,NA
09.06.2015 12:00,2015,NA,5.9708,20
09.06.2015 18:00,2015,NA,6.1587,21
09.07.2015 0:00,2015,10.9,10.5437,16
09.07.2015 6:00,2015,11.9,8.4768,18
09.07.2015 12:00,2015,13.9,10.168,18
09.07.2015 18:00,2015,14.1,12.4848,17
09.08.2015 0:00,2015,13.5,13.1735,17
09.08.2015 6:00,2015,14.2,12.9231,18
09.08.2015 12:00,2015,18.3,12.9231,18
09.08.2015 18:00,2015,14.1,12.8605,21
10.06.2015 0:00,2015,NA,6.7227,21
10.06.2015 6:00,2015,NA,6.5347,NA
10.06.2015 12:00,2015,NA,6.9106,21
10.06.2015 18:00,2015,NA,4.592,18
10.07.2015 0:00,2015,10.7,9.8548,18
10.07.2015 6:00,2015,9.2,10.3559,19
10.07.2015 12:00,2015,12.7,10.9195,18
10.07.2015 18:00,2015,18.5,10.669,19
10.08.2015 0:00,2015,11.3,12.9857,17
10.08.2015 6:00,2015,10.8,12.8605,16
10.08.2015 12:00,2015,13.5,12.9231,15
10.08.2015 18:00,2015,16.9,13.2361,15
11.06.2015 0:00,2015,NA,4.9681,23
11.06.2015 6:00,2015,NA,6.0334,NA
11.06.2015 12:00,2015,NA,5.6574,22
11.06.2015 18:00,2015,NA,6.0961,22
11.07.2015 0:00,2015,9.9,11.8587,18
11.07.2015 6:00,2015,8.3,11.6709,17
11.07.2015 12:00,2015,9.8,11.6709,17
11.07.2015 18:00,2015,12.2,11.6083,18
11.08.2015 0:00,2015,8.9,13.1735,19
11.08.2015 6:00,2015,8.7,13.0483,13
11.08.2015 12:00,2015,14.3,13.7995,14
11.08.2015 18:00,2015,14.8,14.801,14
12.06.2015 0:00,2015,NA,6.5347,24
12.06.2015 6:00,2015,NA,6.2841,22
12.06.2015 12:00,2015,NA,6.7853,NA
12.06.2015 18:00,2015,NA,5.6574,NA
12.07.2015 0:00,2015,9.2,11.4204,18
12.07.2015 6:00,2015,8.4,10.8569,17
12.07.2015 12:00,2015,12.1,11.2952,16
12.07.2015 18:00,2015,12.2,10.9821,16
12.08.2015 0:00,2015,13.6,14.4255,15
12.08.2015 6:00,2015,18,13.6743,17
12.08.2015 12:00,2015,13.1,13.5491,16
12.08.2015 18:00,2015,14.5,13.9873,19
13.06.2015 0:00,2015,NA,6.2214,24
13.06.2015 6:00,2015,NA,6.2841,NA
13.06.2015 12:00,2015,NA,6.5974,NA
13.06.2015 18:00,2015,NA,4.9054,23
13.07.2015 0:00,2015,8.7,11.2952,17
13.07.2015 6:00,2015,7.6,10.4185,18
13.07.2015 12:00,2015,10.3,10.8569,16
13.07.2015 18:00,2015,12.7,11.2952,15
13.08.2015 0:00,2015,11.9,11.6083,19
13.08.2015 6:00,2015,11.9,11.5457,17
13.08.2015 12:00,2015,15.1,11.984,20
13.08.2015 18:00,2015,11.3,11.984,20
14.06.2015 0:00,2015,NA,5.7828,26
14.06.2015 6:00,2015,NA,5.4068,NA
14.06.2015 12:00,2015,NA,4.5294,NA
14.06.2015 18:00,2015,NA,6.4094,25
14.07.2015 0:00,2015,8.9,11.0447,16
14.07.2015 6:00,2015,7.4,10.3559,16
14.07.2015 12:00,2015,10.5,10.3559,15
14.07.2015 18:00,2015,17.7,10.1054,16
14.08.2015 0:00,2015,10.5,11.7961,19
14.08.2015 6:00,2015,9.5,12.1092,17
14.08.2015 12:00,2015,11.4,11.7961,17
14.08.2015 18:00,2015,11.3,12.2344,16
15.06.2015 0:00,2015,NA,7.5998,24
15.06.2015 6:00,2015,NA,5.9708,NA
15.06.2015 12:00,2015,NA,5.9708,24
15.06.2015 18:00,2015,NA,4.1533,24
15.07.2015 0:00,2015,9.2,10.168,15
15.07.2015 6:00,2015,8.5,9.4164,16
15.07.2015 12:00,2015,11.1,9.7922,15
15.07.2015 18:00,2015,12.9,8.8527,17
15.08.2015 0:00,2015,11.4,11.5457,17
15.08.2015 6:00,2015,9.6,10.669,20
15.08.2015 12:00,2015,13.7,10.2932,20
15.08.2015 18:00,2015,14.6,10.7942,20
16.06.2015 0:00,2015,NA,4.7801,23
16.06.2015 6:00,2015,NA,4.9054,22
16.06.2015 12:00,2015,NA,4.6547,24
16.06.2015 18:00,2015,NA,5.6574,23
16.07.2015 0:00,2015,9,9.3538,17
16.07.2015 6:00,2015,11.2,9.6043,16
16.07.2015 12:00,2015,14.2,10.9821,15
16.07.2015 18:00,2015,16.9,8.6648,16
16.08.2015 0:00,2015,9.3,10.2932,19
16.08.2015 6:00,2015,NA,9.8548,NA
16.08.2015 12:00,2015,18.3,9.6043,22
16.08.2015 18:00,2015,14.5,12.297,20
17.06.2015 0:00,2015,NA,6.1587,20
17.06.2015 6:00,2015,NA,6.0334,20
17.06.2015 12:00,2015,NA,5.6574,21
17.06.2015 18:00,2015,NA,5.9081,20
17.07.2015 0:00,2015,9,9.3538,20
17.07.2015 6:00,2015,9.5,8.6021,18
17.07.2015 12:00,2015,18.6,10.9821,19
17.07.2015 18:00,2015,19,9.7296,20
17.08.2015 0:00,2015,7.6,10.669,22
17.08.2015 6:00,2015,9.7,10.168,19
17.08.2015 12:00,2015,11.3,10.9195,21
17.08.2015 18:00,2015,11.8,11.2952,20
18.06.2015 0:00,2015,NA,5.8454,21
18.06.2015 6:00,2015,NA,5.8454,21
18.06.2015 12:00,2015,NA,5.7828,20
18.06.2015 18:00,2015,NA,7.7878,20
18.07.2015 0:00,2015,12.3,10.7316,20
18.07.2015 6:00,2015,12,10.5437,19
18.07.2015 12:00,2015,19.2,10.1054,21
18.07.2015 18:00,2015,19.2,11.6083,NA
18.08.2015 0:00,2015,8.7,11.17,19
18.08.2015 6:00,2015,9.7,10.7316,17
18.08.2015 12:00,2015,13,11.17,17
18.08.2015 18:00,2015,15.7,10.3559,20
19.06.2015 0:00,2015,NA,8.6648,20
19.06.2015 6:00,2015,NA,4.1533,24
19.06.2015 12:00,2015,NA,7.6625,NA
19.06.2015 18:00,2015,NA,6.7853,NA
19.07.2015 0:00,2015,12.1,12.2344,21
19.07.2015 6:00,2015,11.1,11.4204,20
19.07.2015 12:00,2015,12.3,11.9214,19
19.07.2015 18:00,2015,12.8,11.7335,19
19.08.2015 0:00,2015,10.6,11.4204,17
19.08.2015 6:00,2015,1.7,10.6064,20
19.08.2015 12:00,2015,14.3,11.4204,19
19.08.2015 18:00,2015,15.1,12.9231,19
20.06.2015 0:00,2015,NA,5.0308,24
20.06.2015 6:00,2015,NA,4.8427,20
20.06.2015 12:00,2015,NA,5.2188,NA
20.06.2015 18:00,2015,NA,8.4142,NA
20.07.2015 0:00,2015,12.1,11.7335,18
20.07.2015 6:00,2015,13.2,10.4185,19
20.07.2015 12:00,2015,18.8,9.9175,20
20.07.2015 18:00,2015,14.8,11.1073,18
20.08.2015 0:00,2015,11.9,10.7942,20
20.08.2015 6:00,2015,8.3,10.9195,19
20.08.2015 12:00,2015,18.9,11.6083,19
20.08.2015 18:00,2015,19.6,14.3003,20
21.06.2015 0:00,2015,NA,6.66,21
21.06.2015 6:00,2015,NA,6.7227,23
21.06.2015 12:00,2015,NA,7.8504,21
21.06.2015 18:00,2015,NA,8.5395,21
21.07.2015 0:00,2015,13.4,11.4204,18
21.07.2015 6:00,2015,11,11.4204,17
21.07.2015 12:00,2015,12.6,11.7961,17
21.07.2015 18:00,2015,12.5,12.3596,19
21.08.2015 0:00,2015,12.5,11.1073,19
21.08.2015 6:00,2015,NA,12.3596,19
21.08.2015 12:00,2015,18.2,12.7353,17
21.08.2015 18:00,2015,12.3,15.3017,16
22.06.2015 0:00,2015,NA,6.9733,21
22.06.2015 6:00,2015,NA,7.5998,NA
22.06.2015 12:00,2015,NA,8.2889,NA
22.06.2015 18:00,2015,NA,11.2952,19
22.07.2015 0:00,2015,11.1,11.7335,19
22.07.2015 6:00,2015,10.3,11.5457,18
22.07.2015 12:00,2015,11.5,11.7335,19
22.07.2015 18:00,2015,10.9,11.7335,16
22.08.2015 0:00,2015,18,12.7353,18
22.08.2015 6:00,2015,11.5,12.7353,16
22.08.2015 12:00,2015,18.3,13.5491,15
22.08.2015 18:00,2015,17.6,16.741,13
23.06.2015 0:00,2015,NA,11.4204,18
23.06.2015 6:00,2015,NA,8.6648,20
23.06.2015 12:00,2015,NA,10.5437,19
23.06.2015 18:00,2015,NA,12.3596,20
23.07.2015 0:00,2015,9.9,11.7335,17
23.07.2015 6:00,2015,10.3,11.4204,19
23.07.2015 12:00,2015,13.4,11.5457,18
23.07.2015 18:00,2015,12.5,12.1718,17
23.08.2015 0:00,2015,13.5,15.4269,14
23.08.2015 6:00,2015,12.1,11.9214,16
23.08.2015 12:00,2015,14.3,13.2987,17
23.08.2015 18:00,2015,15.5,14.3003,16
24.06.2015 0:00,2015,NA,8.4768,22
24.06.2015 6:00,2015,NA,8.7274,21
24.06.2015 12:00,2015,NA,9.4164,21
24.06.2015 18:00,2015,NA,12.0466,20
24.07.2015 0:00,2015,11.3,12.0466,16
24.07.2015 6:00,2015,10.9,11.7961,16
24.07.2015 12:00,2015,12.3,11.6709,15
24.07.2015 18:00,2015,12.3,11.984,15
25.06.2015 0:00,2015,NA,10.3559,20
25.06.2015 6:00,2015,NA,11.483,18
25.06.2015 12:00,2015,NA,10.9821,16
25.06.2015 18:00,2015,NA,13.6117,18
25.07.2015 0:00,2015,10.7,11.6083,19
25.07.2015 6:00,2015,9.7,11.6083,17
25.07.2015 12:00,2015,10.7,11.6709,15
25.07.2015 18:00,2015,11.8,12.297,17
26.06.2015 0:00,2015,NA,10.9821,18
26.06.2015 6:00,2015,NA,10.8569,19
26.06.2015 12:00,2015,NA,11.2952,17
26.06.2015 18:00,2015,NA,12.8605,15
26.07.2015 0:00,2015,10.7,12.1092,16
26.07.2015 6:00,2015,10.6,11.9214,16
26.07.2015 12:00,2015,12.5,11.9214,15
26.07.2015 18:00,2015,11.5,12.6101,14
27.06.2015 0:00,2015,NA,12.9857,15
27.06.2015 6:00,2015,NA,13.0483,18
27.06.2015 12:00,2015,NA,12.9857,19
27.06.2015 18:00,2015,NA,12.6727,17
27.07.2015 0:00,2015,10.9,12.4848,15
27.07.2015 6:00,2015,10.3,11.9214,15
27.07.2015 12:00,2015,12.1,11.7961,14
27.07.2015 18:00,2015,9.9,12.1092,15
28.06.2015 0:00,2015,NA,12.1718,19
28.06.2015 6:00,2015,NA,12.1092,18
28.06.2015 12:00,2015,NA,11.6709,16
28.06.2015 18:00,2015,NA,11.9214,15
28.07.2015 0:00,2015,11.3,11.8587,14
28.07.2015 6:00,2015,11.3,11.8587,14
28.07.2015 12:00,2015,13.9,11.6709,17
28.07.2015 18:00,2015,NA,12.9857,15
29.06.2015 0:00,2015,NA,11.8587,15
29.06.2015 6:00,2015,NA,11.6709,13
29.06.2015 12:00,2015,NA,12.6101,13
29.06.2015 18:00,2015,NA,10.9195,20
29.07.2015 0:00,2015,14.9,13.4239,15
29.07.2015 6:00,2015,15.7,13.0483,13
29.07.2015 12:00,2015,14.3,13.2361,12
29.07.2015 18:00,2015,14.3,13.2987,14
30.06.2015 0:00,2015,NA,10.669,20
30.06.2015 6:00,2015,NA,10.9195,21
30.06.2015 12:00,2015,NA,11.6709,16
30.06.2015 18:00,2015,NA,12.7979,15
30.07.2015 0:00,2015,15.7,12.8605,13
30.07.2015 6:00,2015,13.4,12.9857,13
30.07.2015 12:00,2015,13.3,12.6727,14
30.07.2015 18:00,2015,12.8,12.5475,15
31.07.2015 0:00,2015,11.8,12.5475,14
31.07.2015 6:00,2015,12,12.4222,15
31.07.2015 12:00,2015,12.7,13.0483,14
31.07.2015 18:00,2015,12,12.5475,13
01.06.2016 0:00,2016,10.4,NA,16
01.06.2016 6:00,2016,NA,NA,NA
01.06.2016 12:00,2016,12.1,NA,16
01.06.2016 18:00,2016,17.5,NA,16
02.06.2016 0:00,2016,12.3,NA,16
02.06.2016 6:00,2016,NA,NA,NA
02.06.2016 12:00,2016,12.2,NA,17.5
02.06.2016 18:00,2016,15.9,NA,16
03.06.2016 0:00,2016,12.4,NA,15
03.06.2016 6:00,2016,NA,NA,NA
03.06.2016 12:00,2016,17.4,NA,13.5
03.06.2016 18:00,2016,9.8,NA,18
04.06.2016 0:00,2016,5.2,NA,17
04.06.2016 6:00,2016,NA,NA,NA
04.06.2016 12:00,2016,8.3,NA,19
04.06.2016 18:00,2016,10,NA,19
05.06.2016 0:00,2016,4.5,NA,19
05.06.2016 6:00,2016,NA,NA,NA
05.06.2016 12:00,2016,9.8,NA,20
05.06.2016 18:00,2016,10.3,NA,22
06.06.2016 0:00,2016,4.9,5.9081,21
06.06.2016 6:00,2016,NA,6.0334,NA
06.06.2016 12:00,2016,6.2,6.3467,21
06.06.2016 18:00,2016,12.9,6.0961,22
07.06.2016 0:00,2016,7.6,5.5321,23
07.06.2016 6:00,2016,NA,5.4068,NA
07.06.2016 12:00,2016,10.1,6.2214,22
07.06.2016 18:00,2016,11.5,6.1587,23
08.06.2016 0:00,2016,9.9,6.5974,22
08.06.2016 6:00,2016,NA,6.4094,NA
08.06.2016 12:00,2016,9.4,6.5347,19
08.06.2016 18:00,2016,13.2,6.7227,20
09.06.2016 0:00,2016,7.8,6.4094,21
09.06.2016 6:00,2016,NA,6.0961,NA
09.06.2016 12:00,2016,7.3,4.9681,22
09.06.2016 18:00,2016,8.6,4.8427,22
10.06.2016 0:00,2016,7.8,5.2814,22
10.06.2016 6:00,2016,NA,5.2188,NA
10.06.2016 12:00,2016,9.8,6.1587,21
10.06.2016 18:00,2016,13,6.7853,22
11.06.2016 0:00,2016,7.9,6.4094,22
11.06.2016 6:00,2016,NA,6.1587,NA
11.06.2016 12:00,2016,9.5,6.7853,21
11.06.2016 18:00,2016,9.7,9.479,21
12.06.2016 0:00,2016,6.7,6.4094,22
12.06.2016 6:00,2016,NA,7.913,NA
12.06.2016 12:00,2016,12.5,8.2889,21
12.06.2016 18:00,2016,17.9,9.7296,21
13.06.2016 0:00,2016,10.4,6.9733,22
13.06.2016 6:00,2016,NA,6.9733,NA
13.06.2016 12:00,2016,NA,7.4745,NA
13.06.2016 18:00,2016,NA,7.4119,NA
14.06.2016 0:00,2016,7.3,7.2866,21
14.06.2016 6:00,2016,NA,7.2866,NA
14.06.2016 12:00,2016,11.3,7.5372,20
14.06.2016 18:00,2016,NA,8.79,NA
15.06.2016 0:00,2016,9.8,9.2285,18
15.06.2016 6:00,2016,NA,8.4142,NA
15.06.2016 12:00,2016,12.9,9.6043,19
15.06.2016 18:00,2016,15.7,7.7251,22
16.06.2016 0:00,2016,9.2,8.9153,20
16.06.2016 6:00,2016,9.1,8.8527,19
16.06.2016 12:00,2016,13.8,10.669,19
16.06.2016 18:00,2016,15.8,12.0466,20
17.06.2016 0:00,2016,14.3,11.7335,21
17.06.2016 6:00,2016,12.5,8.5395,21
17.06.2016 12:00,2016,14.2,9.6043,21
17.06.2016 18:00,2016,15.2,9.9801,21
18.06.2016 0:00,2016,12.5,10.9195,21
18.06.2016 6:00,2016,12.4,9.8548,20
18.06.2016 12:00,2016,13.4,10.2932,20
18.06.2016 18:00,2016,14.2,10.5437,21
19.06.2016 0:00,2016,15.9,11.1073,22
19.06.2016 6:00,2016,12.1,9.6043,20
19.06.2016 12:00,2016,14.4,10.3559,19
19.06.2016 18:00,2016,17.9,10.9821,20
20.06.2016 0:00,2016,12.2,10.0427,21
20.06.2016 6:00,2016,9.8,9.7922,21
20.06.2016 12:00,2016,11.4,9.9175,20
20.06.2016 18:00,2016,14,11.2952,18
21.06.2016 0:00,2016,13,11.2952,20
21.06.2016 6:00,2016,10.4,9.9175,22
21.06.2016 12:00,2016,14.2,10.669,19
21.06.2016 18:00,2016,16.5,12.1092,20
22.06.2016 0:00,2016,13.8,13.2361,19
22.06.2016 6:00,2016,12.9,10.2306,21
22.06.2016 12:00,2016,16.3,11.2952,19
22.06.2016 18:00,2016,20.6,12.9857,19
23.06.2016 0:00,2016,17.7,10.8569,20
23.06.2016 6:00,2016,14.2,11.2326,20
23.06.2016 12:00,2016,19.3,11.4204,20
23.06.2016 18:00,2016,19.4,11.8587,20
24.06.2016 0:00,2016,14.1,12.7353,20
24.06.2016 6:00,2016,12,11.9214,19
24.06.2016 12:00,2016,20.1,13.1109,19
24.06.2016 18:00,2016,17.8,14.1751,18
25.06.2016 0:00,2016,14.9,11.9214,20
25.06.2016 6:00,2016,12.1,12.2344,19
25.06.2016 12:00,2016,17.2,13.7995,19
25.06.2016 18:00,2016,19.4,14.7384,20
26.06.2016 0:00,2016,13.2,11.483,19
26.06.2016 6:00,2016,11.4,11.2326,20
26.06.2016 12:00,2016,13.5,12.0466,20
26.06.2016 18:00,2016,NA,11.8587,NA
27.06.2016 0:00,2016,11.8,10.7942,20
27.06.2016 6:00,2016,11.8,11.4204,19
27.06.2016 12:00,2016,15.4,13.0483,18
27.06.2016 18:00,2016,17.1,15.3017,20
28.06.2016 0:00,2016,13.5,14.9262,19
28.06.2016 6:00,2016,12.4,14.3629,18
28.06.2016 12:00,2016,16.3,14.2377,17
28.06.2016 18:00,2016,15.3,16.1153,18
29.06.2016 0:00,2016,13.1,13.9873,18
29.06.2016 6:00,2016,12.5,13.0483,18
29.06.2016 12:00,2016,13.6,13.4239,17
29.06.2016 18:00,2016,15.3,14.5506,18
30.06.2016 0:00,2016,14.5,12.9857,20
30.06.2016 6:00,2016,12.4,12.9857,20
30.06.2016 12:00,2016,14.6,11.483,20
30.06.2016 18:00,2016,18.5,12.4848,19
01.07.2016 0:00,2016,14.1,14.6758,20
01.07.2016 6:00,2016,13.7,12.0466,19
01.07.2016 12:00,2016,18.3,14.3003,20
01.07.2016 18:00,2016,18.5,15.7398,19
02.07.2016 0:00,2016,14.6,13.3613,20
02.07.2016 6:00,2016,15.3,13.4239,20
02.07.2016 12:00,2016,19.8,15.3017,20
02.07.2016 18:00,2016,20.9,16.741,19
03.07.2016 0:00,2016,17.8,14.4881,18
03.07.2016 6:00,2016,16.1,13.9247,20
03.07.2016 12:00,2016,20.7,16.1778,19
03.07.2016 18:00,2016,22.1,16.6784,20
04.07.2016 0:00,2016,18.3,18.618,20
04.07.2016 6:00,2016,17.4,14.0499,20
04.07.2016 12:00,2016,20.3,16.4281,19
04.07.2016 18:00,2016,21.1,17.2416,19
05.07.2016 0:00,2016,18.4,17.8672,20
05.07.2016 6:00,2016,18.3,14.4881,19
05.07.2016 12:00,2016,23.6,15.0514,20
05.07.2016 18:00,2016,20,16.9913,18
06.07.2016 0:00,2016,17.9,16.8036,18
06.07.2016 6:00,2016,16.7,15.9901,19
06.07.2016 12:00,2016,19.1,16.1778,18
06.07.2016 18:00,2016,21.9,15.6146,19
07.07.2016 0:00,2016,16.8,14.9888,18
07.07.2016 6:00,2016,13.1,15.6772,17
07.07.2016 12:00,2016,19.3,15.552,18
07.07.2016 18:00,2016,22.6,17.4919,NA
08.07.2016 0:00,2016,17.4,15.8024,21
08.07.2016 6:00,2016,16.5,15.8649,18
08.07.2016 12:00,2016,NA,15.4269,18
08.07.2016 18:00,2016,18,16.741,17
09.07.2016 0:00,2016,14.3,15.8649,18
09.07.2016 6:00,2016,13.3,15.6146,17
09.07.2016 12:00,2016,16.7,15.8024,18
09.07.2016 18:00,2016,19.6,16.6784,17
10.07.2016 0:00,2016,15.1,16.741,16
10.07.2016 6:00,2016,14.4,16.1778,17
