Day,Manth,Year,Date_text,Depth_class,Depth,Station,ID,Female,Male,cop_V,cop_IV,cop_III,cop II,cop I,nauplii,,,,,,,,,
9,10,2008.00,09/10/2008,10_25,17.50,D1,710,0,0,0,0,0,0,0,0,,,,,,,,,
20,10,2008.00,20/10/2008,10_25,17.50,D1,711,0,0,1,10,0,0,0,0,,,,,,,,,
29,10,2008.00,29/10/2008,10_25,17.50,D1,712,0,0,0,0,0,0,0,0,,,,,,,,,
15,11,2008.00,15/11/2008,10_25,17.50,D1,713,0,0,0,1,0,0,0,0,,,,,,,,,
10,12,2008.00,10/12/2008,10_25,17.50,D1,714,0,0,0,0,0,0,0,0,,,,,,,,,
22,2,2009.00,22/02/2009,10_25,17.50,D1,715,11,0,1,5,0,0,0,0,,,,,,,,,
15,3,2009.00,15/03/2009,10_25,17.50,D1,716,0,0,0,0,0,0,0,0,,,,,,,,,
11,4,2009.00,11/04/2009,10_25,17.50,D1,717,3,0,0,4,0,0,0,0,,,,,,,,,
25,5,2009.00,25/05/2009,10_25,17.50,D1,718,1,0,0,0,0,0,0,4,,,,,,,,,
1,6,2009.00,01/06/2009,10_25,17.50,D1,719,1,0,0,0,0,0,1,70,,,,,,,,,
10,6,2009.00,10/06/2009,10_25,17.50,D1,720,0,0,0,0,21,140,140,3150,,,,,,,,,
20,6,2009.00,20/06/2009,10_25,17.50,D1,721,0,0,0,14,210,140,70,14,,,,,,,,,
30,6,2009.00,30/06/2009,10_25,17.50,D1,722,0,0,0,190,490,70,0,0,,,,,,,,,
9,7,2009.00,09/07/2009,10_25,17.50,D1,723,0,0,0,42,28,0,0,0,,,,,,,,,
20,7,2009.00,20/07/2009,10_25,17.50,D1,724,0,0,0,33,1,0,0,0,,,,,,,,,
30,7,2009.00,30/07/2009,10_25,17.50,D1,725,0,0,0,7,0,0,0,0,,,,,,,,,
10,8,2009.00,10/08/2009,10_25,17.50,D1,726,0,0,0,0,0,0,0,0,,,,,,,,,
20,8,2009.00,20/08/2009,10_25,17.50,D1,727,0,0,0,0,0,0,0,0,,,,,,,,,
31,8,2009.00,31/08/2009,10_25,17.50,D1,728,0,0,0,1,0,0,0,0,,,,,,,,,
10,9,2009.00,10/09/2009,10_25,17.50,D1,729,0,0,0,28,0,0,0,0,,,,,,,,,
21,9,2009.00,21/09/2009,10_25,17.50,D1,730,0,0,0,11,0,0,0,0,,,,,,,,,
30,9,2009.00,30/09/2009,10_25,17.50,D1,731,0,0,0,0,0,0,0,0,,,,,,,,,
11,10,2009.00,11/10/2009,10_25,17.50,D1,732,0,0,0,29,0,0,0,0,,,,,,,,,
19,10,2009.00,19/10/2009,10_25,17.50,D1,733,0,0,0,1,0,0,0,0,,,,,,,,,
1,11,2009.00,01/11/2009,10_25,17.50,D1,734,0,0,0,0,0,0,0,0,,,,,,,,,
15,11,2009.00,15/11/2009,10_25,17.50,D1,735,0,0,0,1,0,0,0,0,,,,,,,,,
12,12,2009.00,12/12/2009,10_25,17.50,D1,736,0,0,0,2,0,0,0,0,,,,,,,,,
31,1,2010.00,31/01/2010,10_25,17.50,D1,737,7,0,1,8,0,0,0,0,,,,,,,,,
22,2,2010.00,22/02/2010,10_25,17.50,D1,738,1,0,1,6,0,0,0,0,,,,,,,,,
13,3,2010.00,13/03/2010,10_25,17.50,D1,739,3,0,0,2,0,0,0,0,,,,,,,,,
20,5,2010.00,20/05/2010,10_25,17.50,D1,740,17,0,10,5,0,0,0,420,,,,,,,,,
1,6,2010.00,01/06/2010,10_25,17.50,D1,741,3,0,13,0,0,0,70,0,,,,,,,,,
10,6,2010.00,10/06/2010,10_25,17.50,D1,742,1,0,25,0,1,14,7,210,,,,,,,,,
21,6,2010.00,21/06/2010,10_25,17.50,D1,743,3,0,9,0,1,1,0,60,,,,,,,,,
1,7,2010.00,01/07/2010,10_25,17.50,D1,744,3,0,28,0,14,1,0,14,,,,,,,,,
10,7,2010.00,10/07/2010,10_25,17.50,D1,745,0,0,3,3,0,1,0,3,,,,,,,,,
20,7,2010.00,20/07/2010,10_25,17.50,D1,746,0,0,1,3,0,0,0,0,,,,,,,,,
1,8,2010.00,01/08/2010,10_25,17.50,D1,747,0,0,0,5,0,0,0,0,,,,,,,,,
10.00,8.00,2010.00,10/08/2010,10_25,17.50,D1,748,0,0,0,1,0,0,0,0,,,,,,,,,
19.00,8.00,2010.00,19/08/2010,10_25,17.50,D1,749,0,0,0,0,0,0,0,0,,,,,,,,,
28.00,8.00,2010.00,28/08/2010,10_25,17.50,D1,750,0,0,1,0,0,0,0,0,,,,,,,,,
9.00,9.00,2010.00,09/09/2010,10_25,17.50,D1,751,0,0,0,2,0,0,0,0,,,,,,,,,
20.00,9.00,2010.00,20/09/2010,10_25,17.50,D1,752,0,0,0,1,0,0,0,0,,,,,,,,,
29.00,9.00,2010.00,29/09/2010,10_25,17.50,D1,753,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
11.00,10.00,2010.00,11/10/2010,10_25,17.50,D1,754,0,0,0,0,0,0,0,0,,,,,,,,,
20.00,10.00,2010.00,20/10/2010,10_25,17.50,D1,755,0,0,0,0,0,0,0,0,,,,,,,,,
1,11,2010.00,01/11/2010,10_25,17.50,D1,756,0,0,1,1,0,0,0,0,,,,,,,,,
15.00,11.00,2010.00,15/11/2010,10_25,17.50,D1,757,1,0,1,1,0,0,0,0,,,,,,,,,
27.00,1.00,2011.00,27/01/2011,10_25,17.50,D1,758,3,1,3,0,0,0,0,0,,,,,,,,,
15.00,2.00,2011.00,15/02/2011,10_25,17.50,D1,759,5,0,0,1,0,0,0,0,,,,,,,,,
13.00,3.00,2011.00,13/03/2011,10_25,17.50,D1,760,3,0,0,0,0,0,0,0,,,,,,,,,
7.00,4.00,2011.00,07/04/2011,10_25,17.50,D1,761,0,0,1,1,0,0,0,0,,,,,,,,,
21.00,5.00,2011.00,21/05/2011,10_25,17.50,D1,762,0,0,1,0,0,0,0,14,,,,,,,,,
31.00,5.00,2011.00,31/05/2011,10_25,17.50,D1,763,0,0,0,0,0,2,0,14,,,,,,,,,
11.00,6.00,2011.00,11/06/2011,10_25,17.50,D1,764,0,0,2,1,30,31,7,0,,,,,,,,,
20.00,6.00,2011.00,20/06/2011,10_25,17.50,D1,765,0,0,1,80,130,13,1,70,,,,,,,,,
30.00,6.00,2011.00,30/06/2011,10_25,17.50,D1,766,0,0,0,1,13,0,0,0,,,,,,,,,
11.00,7.00,2011.00,11/07/2011,10_25,17.50,D1,767,0,0,0,3,2,0,0,0,,,,,,,,,
20.00,7.00,2011.00,20/07/2011,10_25,17.50,D1,768,0,0,0,3,0,0,0,0,,,,,,,,,
30.00,7.00,2011.00,30/07/2011,10_25,17.50,D1,769,0,0,0,0,0,0,0,0,,,,,,,,,
10,8,2011.00,10/08/2011,10_25,17.50,D1,770,0,0,0,0,0,0,0,0,,,,,,,,,
20,8,2011.00,20/08/2011,10_25,17.50,D1,771,0,0,0,0,0,0,0,0,,,,,,,,,
30,8,2011.00,30/08/2011,10_25,17.50,D1,772,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
10,9,2011.00,10/09/2011,10_25,17.50,D1,773,0.00,0,0,0,0,0,0,0,,,,,,,,,
20,9,2011.00,20/09/2011,10_25,17.50,D1,774,0.00,0,0,0,0,0,0,0,,,,,,,,,
29,9,2011.00,29/09/2011,10_25,17.50,D1,775,0.00,0,0,0,0,0,0,0,,,,,,,,,
10,10,2011.00,10/10/2011,10_25,17.50,D1,776,0.00,0,0,0,0,0,0,0,,,,,,,,,
22,10,2011.00,22/10/2011,10_25,17.50,D1,777,0.00,0,0,1,0,0,0,0,,,,,,,,,
31,10,2011.00,31/10/2011,10_25,17.50,D1,778,0.00,0,0,0,0,0,0,0,,,,,,,,,
14,11,2011.00,14/11/2011,10_25,17.50,D1,779,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
10,12,2011.00,10/12/2011,10_25,17.50,D1,780,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
27,2,2012.00,27/02/2012,10_25,17.50,D1,781,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
19,3,2012.00,19/03/2012,10_25,17.50,D1,782,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
2,4,2012.00,02/04/2012,10_25,17.50,D1,783,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
14,4,2012.00,14/04/2012,10_25,17.50,D1,784,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
23,5,2012.00,23/05/2012,10_25,17.50,D1,785,5.00,0.00,9.00,0.00,0.00,0.00,3.00,800.00,,,,,,,,,
31,5,2012.00,31/05/2012,10_25,17.50,D1,786,1.00,0.00,6.00,0.00,0.00,8.00,7.00,270.00,,,,,,,,,
10,6,2012.00,10/06/2012,10_25,17.50,D1,787,1.00,0.00,4.00,14.00,140.00,70.00,14.00,140.00,,,,,,,,,
20,6,2012.00,20/06/2012,10_25,17.50,D1,788,0.00,0.00,0.00,70.00,270.00,42.00,0.00,0.00,,,,,,,,,
30,6,2012.00,30/06/2012,10_25,17.50,D1,789,0.00,0.00,1.00,12.00,42.00,14.00,0.00,0.00,,,,,,,,,
10,7,2012.00,10/07/2012,10_25,17.50,D1,790,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
18,7,2012.00,18/07/2012,10_25,17.50,D1,791,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
30,7,2012.00,30/07/2012,10_25,17.50,D1,792,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
9,8,2012.00,09/08/2012,10_25,17.50,D1,793,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
20,8,2012.00,20/08/2012,10_25,17.50,D1,794,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
30,8,2012.00,30/08/2012,10_25,17.50,D1,795,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
10,9,2012.00,10/09/2012,10_25,17.50,D1,796,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
19,9,2012.00,19/09/2012,10_25,17.50,D1,797,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
1,10,2012.00,01/10/2012,10_25,17.50,D1,798,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
10,10,2012.00,10/10/2012,10_25,17.50,D1,799,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
22,10,2012.00,22/10/2012,10_25,17.50,D1,800,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
30,10,2012.00,30/10/2012,10_25,17.50,D1,801,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
12,11,2012.00,12/11/2012,10_25,17.50,D1,802,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
12,2,2013.00,12/02/2013,10_25,17.50,D1,803,3.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
9,3,2013.00,09/03/2013,10_25,17.50,D1,804,8.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
12,4,2013.00,12/04/2013,10_25,17.50,D1,805,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
20,5,2013.00,20/05/2013,10_25,17.50,D1,806,2.00,0.00,1.00,0.00,0.00,0.00,1.00,3000.00,,,,,,,,,
30,5,2013.00,30/05/2013,10_25,17.50,D1,807,0.00,0.00,4.00,0.00,0.00,0.00,21.00,1400.00,,,,,,,,,
10,6,2013.00,10/06/2013,10_25,17.50,D1,808,0.00,0.00,1.00,22.00,350.00,350.00,700.00,210.00,,,,,,,,,
19,6,2013.00,19/06/2013,10_25,17.50,D1,809,0.00,0.00,0.00,63.00,490.00,350.00,0.00,0.00,,,,,,,,,
30,6,2013.00,30/06/2013,10_25,17.50,D1,810,0.00,0.00,0.00,10.00,38.00,0.00,0.00,0.00,,,,,,,,,
11,7,2013.00,11/07/2013,10_25,17.50,D1,811,0.00,0.00,0.00,10.00,3.00,0.00,0.00,0.00,,,,,,,,,
20,7,2013.00,20/07/2013,10_25,17.50,D1,812,0.00,0.00,1.00,66.00,1.00,0.00,0.00,0.00,,,,,,,,,
31,7,2013.00,31/07/2013,10_25,17.50,D1,813,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,,,,,,,,,
10,8,2013.00,10/08/2013,10_25,17.50,D1,814,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
20,8,2013.00,20/08/2013,10_25,17.50,D1,815,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
31,8,2013.00,31/08/2013,10_25,17.50,D1,816,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
10,9,2013.00,10/09/2013,10_25,17.50,D1,817,0.00,0.00,0.00,26.00,0.00,0.00,0.00,0.00,,,,,,,,,
19,9,2013.00,19/09/2013,10_25,17.50,D1,818,0.00,0.00,0.00,14.00,0.00,0.00,0.00,0.00,,,,,,,,,
1,10,2013.00,01/10/2013,10_25,17.50,D1,819,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
9,10,2013.00,09/10/2013,10_25,17.50,D1,820,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
21,10,2013.00,21/10/2013,10_25,17.50,D1,821,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
29,10,2013.00,29/10/2013,10_25,17.50,D1,822,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
9,11,2013.00,09/11/2013,10_25,17.50,D1,823,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
8,2,2014.00,08/02/2014,10_25,17.50,D1,824,3.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
14,3,2014.00,14/03/2014,10_25,17.50,D1,825,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
5,4,2014.00,05/04/2014,10_25,17.50,D1,826,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
28,5,2014.00,28/05/2014,10_25,17.50,D1,827,1.00,0.00,2.00,0.00,0.00,0.00,4.00,280.00,,,,,,,,,
10,6,2014.00,10/06/2014,10_25,17.50,D1,828,0.00,0.00,0.00,0.00,14.00,140.00,140.00,350.00,,,,,,,,,
19,6,2014.00,19/06/2014,10_25,17.50,D1,829,0.00,0.00,0.00,0.00,28.00,14.00,7.00,0.00,,,,,,,,,
30,6,2014.00,30/06/2014,10_25,17.50,D1,830,5.00,0.00,0.00,28.00,210.00,14.00,0.00,0.00,,,,,,,,,
12,7,2014.00,12/07/2014,10_25,17.50,D1,831,0.00,0.00,1.00,28.00,7.00,0.00,0.00,0.00,,,,,,,,,
21,7,2014.00,21/07/2014,10_25,17.50,D1,832,0.00,0.00,0.00,4.00,1.00,0.00,0.00,0.00,,,,,,,,,
30,7,2014.00,30/07/2014,10_25,17.50,D1,833,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
12,8,2014.00,12/08/2014,10_25,17.50,D1,834,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
20,8,2014.00,20/08/2014,10_25,17.50,D1,835,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
31,8,2014.00,31/08/2014,10_25,17.50,D1,836,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
10,9,2014.00,10/09/2014,10_25,17.50,D1,837,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
20,9,2014.00,20/09/2014,10_25,17.50,D1,838,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
29,9,2014.00,29/09/2014,10_25,17.50,D1,839,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
9,10,2014.00,09/10/2014,10_25,17.50,D1,840,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
20,10,2014.00,20/10/2014,10_25,17.50,D1,841,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
29,10,2014.00,29/10/2014,10_25,17.50,D1,842,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
16,11,2014.00,16/11/2014,10_25,17.50,D1,843,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
2,12,2014.00,02/12/2014,10_25,17.50,D1,844,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
10,2,2015.00,10/02/2015,10_25,17.50,D1,845,8.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
21,2,2015.00,21/02/2015,10_25,17.50,D1,846,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
3,3,2015.00,03/03/2015,10_25,17.50,D1,847,4.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,,,,,,,,,
16,3,2015.00,16/03/2015,10_25,17.50,D1,848,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
7,4,2015.00,07/04/2015,10_25,17.50,D1,849,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
10,6,2015.00,10/06/2015,10_25,17.50,D1,850,0.00,0.00,6.00,1.00,140.00,70.00,42.00,70.00,,,,,,,,,
20,6,2015.00,20/06/2015,10_25,17.50,D1,851,0.00,0.00,0.00,5.00,8.00,0.00,0.00,0.00,,,,,,,,,
30,6,2015.00,30/06/2015,10_25,17.50,D1,852,0.00,0.00,1.00,25.00,3.00,0.00,0.00,0.00,,,,,,,,,
11,7,2015.00,11/07/2015,10_25,17.50,D1,853,0.00,0.00,1.00,39.00,0.00,0.00,0.00,0.00,,,,,,,,,
20,7,2015.00,20/07/2015,10_25,17.50,D1,854,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,,,,,,,,,
30,7,2015.00,30/07/2015,10_25,17.50,D1,855,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
10,8,2015.00,10/08/2015,10_25,17.50,D1,856,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
19,8,2015.00,19/08/2015,10_25,17.50,D1,857,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
31,8,2015.00,31/08/2015,10_25,17.50,D1,858,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
9,9,2015.00,09/09/2015,10_25,17.50,D1,859,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
21,9,2015.00,21/09/2015,10_25,17.50,D1,860,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
30,9,2015.00,30/09/2015,10_25,17.50,D1,861,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
12,10,2015.00,12/10/2015,10_25,17.50,D1,862,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
21,10,2015.00,21/10/2015,10_25,17.50,D1,863,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
29,10,2015.00,29/10/2015,10_25,17.50,D1,864,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
10,11,2015.00,10/11/2015,10_25,17.50,D1,865,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
21,11,2015.00,21/11/2015,10_25,17.50,D1,866,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
3,2,2016.00,03/02/2016,10_25,17.50,D1,867,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
16,2,2016.00,16/02/2016,10_25,17.50,D1,868,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
7,3,2016.00,07/03/2016,10_25,17.50,D1,869,6.00,0.00,1.00,3.00,0.00,0.00,0.00,0.00,,,,,,,,,
15,3,2016.00,15/03/2016,10_25,17.50,D1,870,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
3,4,2016.00,03/04/2016,10_25,17.50,D1,871,1.00,0.00,0.00,19.00,0.00,0.00,0.00,0.00,,,,,,,,,
24,5,2016.00,24/05/2016,10_25,17.50,D1,872,0.00,0.00,16.00,0.00,1.00,70.00,280.00,140.00,,,,,,,,,
31,5,2016.00,31/05/2016,10_25,17.50,D1,873,0.00,0.00,3.00,0.00,140.00,210.00,70.00,70.00,,,,,,,,,
12,6,2016.00,12/06/2016,10_25,17.50,D1,874,0.00,0.00,1.00,37.00,150.00,45.00,3.00,7.00,,,,,,,,,
19,6,2016.00,19/06/2016,10_25,17.50,D1,875,0.00,0.00,0.00,8.00,15.00,5.00,0.00,0.00,,,,,,,,,
30,6,2016.00,30/06/2016,10_25,17.50,D1,876,0.00,0.00,0.00,180.00,160.00,2.00,0.00,0.00,,,,,,,,,
11,7,2016.00,11/07/2016,10_25,17.50,D1,877,0.00,0.00,0.00,23.00,15.00,0.00,0.00,0.00,,,,,,,,,
21,7,2016.00,21/07/2016,10_25,17.50,D1,878,0.00,0.00,0.00,7.00,1.00,0.00,0.00,0.00,,,,,,,,,
31,7,2016.00,31/07/2016,10_25,17.50,D1,879,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
9,8,2016.00,09/08/2016,10_25,17.50,D1,880,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,,,,,,,,,
20,8,2016.00,20/08/2016,10_25,17.50,D1,881,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
30,8,2016.00,30/08/2016,10_25,17.50,D1,882,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
12,9,2016.00,12/09/2016,10_25,17.50,D1,883,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
21,9,2016.00,21/09/2016,10_25,17.50,D1,884,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,,,,,,,,,
1,10,2016.00,01/10/2016,10_25,17.50,D1,885,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
10,10,2016.00,10/10/2016,10_25,17.50,D1,886,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
19,10,2016.00,19/10/2016,10_25,17.50,D1,887,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
31,10,2016.00,31/10/2016,10_25,17.50,D1,888,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
12,11,2016.00,12/11/2016,10_25,17.50,D1,889,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
21,11,2016.00,21/11/2016,10_25,17.50,D1,890,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
29,11,2016.00,29/11/2016,10_25,17.50,D1,891,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
25,3,2017.00,25/03/2017,10_25,17.50,D1,892,10.00,0.00,1.00,4.00,0.00,0.00,0.00,0.00,,,,,,,,,
4,4,2017.00,04/04/2017,10_25,17.50,D1,893,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
15,4,2017.00,15/04/2017,10_25,17.50,D1,894,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
20,4,2017.00,20/04/2017,10_25,17.50,D1,895,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
25,4,2017.00,25/04/2017,10_25,17.50,D1,896,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
29,4,2017.00,29/04/2017,10_25,17.50,D1,897,3.00,0.00,1.00,1.00,0.00,0.00,0.00,210.00,,,,,,,,,
10,5,2017.00,10/05/2017,10_25,17.50,D1,898,1.00,0.00,1.00,1.00,0.00,0.00,0.00,350.00,,,,,,,,,
15,5,2017.00,15/05/2017,10_25,17.50,D1,899,6.00,0.00,3.00,1.00,0.00,0.00,0.00,1260.00,,,,,,,,,
20,5,2017.00,20/05/2017,10_25,17.50,D1,900,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1330.00,,,,,,,,,
25,5,2017.00,25/05/2017,10_25,17.50,D1,901,2.00,0.00,2.00,0.00,0.00,0.00,7.00,1680.00,,,,,,,,,
30,5,2017.00,30/05/2017,10_25,17.50,D1,902,5.00,0.00,13.00,0.00,0.00,0.00,140.00,1260.00,,,,,,,,,
5,6,2017.00,05/06/2017,10_25,17.50,D1,903,1.00,0.00,14.00,0.00,2.00,140.00,210.00,350.00,,,,,,,,,
10,6,2017.00,10/06/2017,10_25,17.50,D1,904,4.00,0.00,2.00,0.00,0.00,4.00,3.00,4.00,,,,,,,,,
21,6,2017.00,21/06/2017,10_25,17.50,D1,905,1.00,0.00,4.00,6.00,290.00,80.00,1.00,10.00,,,,,,,,,
29,6,2017.00,29/06/2017,10_25,17.50,D1,906,0.00,0.00,1.00,154.00,1050.00,420.00,70.00,280.00,,,,,,,,,
11,7,2017.00,11/07/2017,10_25,17.50,D1,907,0.00,0.00,1.00,112.00,420.00,0.00,0.00,0.00,,,,,,,,,
20,7,2017.00,20/07/2017,10_25,17.50,D1,908,0.00,0.00,0.00,150.00,110.00,0.00,0.00,0.00,,,,,,,,,
31,7,2017.00,31/07/2017,10_25,17.50,D1,909,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
12,8,2017.00,12/08/2017,10_25,17.50,D1,910,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
22,8,2017.00,22/08/2017,10_25,17.50,D1,911,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
2,9,2017.00,02/09/2017,10_25,17.50,D1,912,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
12,9,2017.00,12/09/2017,10_25,17.50,D1,913,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
20,9,2017.00,20/09/2017,10_25,17.50,D1,914,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
30,9,2017.00,30/09/2017,10_25,17.50,D1,915,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
11,10,2017.00,11/10/2017,10_25,17.50,D1,916,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
22,10,2017.00,22/10/2017,10_25,17.50,D1,917,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
30,10,2017.00,30/10/2017,10_25,17.50,D1,918,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
9,11,2017.00,09/11/2017,10_25,17.50,D1,919,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
21,11,2017.00,21/11/2017,10_25,17.50,D1,920,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
30,11,2017.00,30/11/2017,10_25,17.50,D1,921,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
13,2,2018.00,13/02/2018,10_25,17.50,D1,922,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
