ID;Species;Date;Region;Name;N_eggs;W_test;value;
4812_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;D_31;31;Diametr
4813_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;D_25;25;Diametr
4814_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;3;D_36;36;Diametr
4815_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;D_21;21;Diametr
4816_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;3;D_35;35;Diametr
4817_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;3;D_30;30;Diametr
4818_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;D_8;8;Diametr
4819_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;D_19;19;Diametr
4820_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;D_30;30;Diametr
4821_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;D_35;35;Diametr
4822_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;D_20;20;Diametr
4823_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;D_26;26;Diametr
4824_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;3;D_33;33;Diametr
4825_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;D_27;27;Diametr
4826_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;3;D_30;30;Diametr
4827_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;D_25;25;Diametr
4828_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;D_30;30;Diametr
4829_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;3;D_17;17;Diametr
4830_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;D_22;22;Diametr
4831_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;D_39;39;Diametr
4832_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;3;D_17;17;Diametr
4833_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;D_21;21;Diametr
4834_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;D_23;23;Diametr
4835_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;D_19;19;Diametr
4836_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;D_42;42;Diametr
4837_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;D_20;20;Diametr
4838_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;D_27;27;Diametr
4839_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;2;D_35;35;Diametr
4840_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;D_32;32;Diametr
4841_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;D_32;32;Diametr
4842_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;3;D_37;37;Diametr
4843_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;1;D_31;31;Diametr
4844_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;2;D_36;36;Diametr
4845_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;D_26;26;Diametr
4846_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;D_20;20;Diametr
4847_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;3;D_20;20;Diametr
4848_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;D_20;20;Diametr
4849_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;D_28;28;Diametr
4850_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;2;D_33;33;Diametr
4851_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;3;D_33;33;Diametr
4852_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Крошка;6;D_35;35;Diametr
4853_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Крошка;8;D_30;30;Diametr
4854_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Крошка;7;D_27;27;Diametr
4855_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Крошка;2;D_36;36;Diametr
4856_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Крошка;2;D_36;36;Diametr
4857_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Крошка;8;D_26;26;Diametr
4858_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Крошка;2;D_19;19;Diametr
4859_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Крошка;4;D_40;40;Diametr
4860_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Крошка;4;D_31;31;Diametr
4861_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Крошка;4;D_32;32;Diametr
4862_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Крошка;6;D_32;32;Diametr
4863_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Гульмаха Малая;4;D_32;32;Diametr
4864_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Гульмаха Малая;2;D_36;36;Diametr
4865_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Гульмаха Малая;3;D_35;35;Diametr
4866_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Гульмаха Малая;2;D_26;26;Diametr
4867_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Гульмаха Малая;4;D_32;32;Diametr
4868_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Гульмаха Малая;3;D_33;33;Diametr
4869_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Гульмаха Малая;5;D_36;36;Diametr
4870_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Гульмаха Малая;3;D_36;36;Diametr
4871_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Гульмаха Малая;6;D_32;32;Diametr
4872_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Гульмаха Малая;5;D_26;26;Diametr
4873_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Гульмаха Малая;4;D_36;36;Diametr
4874_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Гульмаха Малая;5;D_30;30;Diametr
4875_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Гульмаха Малая;4;D_35;35;Diametr
4876_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Гульмаха Малая;6;D_38;38;Diametr
4877_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Гульмаха Малая;2;D_39;39;Diametr
4878_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Добрушка;4;D_32;32;Diametr
4879_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Добрушка;4;D_36;36;Diametr
4880_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Добрушка;4;D_15;15;Diametr
4881_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Добрушка;5;D_22;22;Diametr
4882_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Добрушка;5;D_37;37;Diametr
4883_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Добрушка;2;D_33;33;Diametr
4884_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Добрушка;6;D_32;32;Diametr
4885_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Добрушка;5;D_25;25;Diametr
4886_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Добрушка;5;D_32;32;Diametr
4887_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Добрушка;5;D_27;27;Diametr
4888_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Добрушка;5;D_35;35;Diametr
4889_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Добрушка;4;D_33;33;Diametr
4890_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Добрушка;6;D_22;22;Diametr
4891_2022;Гага обыкновенная;24.06.2022;Северный архипелаг;Седловатая;4;D_30;30;Diametr
4892_2022;Гага обыкновенная;24.06.2022;Северный архипелаг;Седловатая;6;D_31;31;Diametr
4893_2022;Гага обыкновенная;24.06.2022;Северный архипелаг;Седловатая;4;D_34;34;Diametr
4894_2022;Гага обыкновенная;24.06.2022;Северный архипелаг;Седловатая;4;D_32;32;Diametr
4895_2022;Гага обыкновенная;24.06.2022;Северный архипелаг;Седловатая;4;D_32;32;Diametr
4896_2022;Гага обыкновенная;24.06.2022;Северный архипелаг;Седловатая;2;D_40;40;Diametr
4897_2022;Гага обыкновенная;24.06.2022;Северный архипелаг;Седловатая;4;D_35;35;Diametr
4898_2022;Гага обыкновенная;24.06.2022;Северный архипелаг;Седловатая;4;D_33;33;Diametr
4899_2022;Гага обыкновенная;24.06.2022;Северный архипелаг;Седловатая;6;D_39;39;Diametr
4900_2022;Гага обыкновенная;24.06.2022;Северный архипелаг;Седловатая;5;D_47;47;Diametr
4901_2022;Гага обыкновенная;24.06.2022;Северный архипелаг;Седловатая;5;D_37;37;Diametr
4902_2022;Гага обыкновенная;11.06.2022;Северный архипелаг;Поперечная Луда Вторая;7;D_15;15;Diametr
4903_2022;Гага обыкновенная;11.06.2022;Северный архипелаг;Песчанка;4;D_35;35;Diametr
4904_2022;Гага обыкновенная;11.06.2022;Северный архипелаг;Песчанка;8;D_30;30;Diametr
4905_2022;Гага обыкновенная;11.06.2022;Северный архипелаг;Песчанка;4;D_35;35;Diametr
4906_2022;Гага обыкновенная;11.06.2022;Северный архипелаг;Песчанка;4;D_34;34;Diametr
4907_2022;Гага обыкновенная;11.06.2022;Северный архипелаг;Песчанка;7;D_36;36;Diametr
4908_2022;Гага обыкновенная;11.06.2022;Северный архипелаг;Песчанка;5;D_15;15;Diametr
4909_2022;Гага обыкновенная;11.06.2022;Северный архипелаг;Песчанка;8;D_18;18;Diametr
4910_2022;Гага обыкновенная;13.06.2022;Северный архипелаг;Плоская;2;D_5;5;Diametr
4911_2022;Гага обыкновенная;13.06.2022;Северный архипелаг;Плоская;3;D_33;33;Diametr
4912_2022;Гага обыкновенная;13.06.2022;Северный архипелаг;Головинка;5;D_14;14;Diametr
4913_2022;Гага обыкновенная;13.06.2022;Северный архипелаг;Головинка;2;D_19;19;Diametr
4914_2022;Гага обыкновенная;13.06.2022;Северный архипелаг;Головинка;4;D_30;30;Diametr
4915_2022;Гага обыкновенная;13.06.2022;Северный архипелаг;Головинка;5;D_25;25;Diametr
4916_2022;Гага обыкновенная;13.06.2022;Северный архипелаг;Головинка;7;D_37;37;Diametr
4917_2022;Гага обыкновенная;13.06.2022;Северный архипелаг;Головинка;3;D_33;33;Diametr
4918_2022;Гага обыкновенная;13.06.2022;Северный архипелаг;Головинка;3;D_44;44;Diametr
4919_2022;Гага обыкновенная;13.06.2022;Северный архипелаг;Головинка;4;D_23;23;Diametr
4920_2022;Гага обыкновенная;13.06.2022;Северный архипелаг;Головинка;6;D_21;21;Diametr
4921_2022;Гага обыкновенная;13.06.2022;Северный архипелаг;Головинка;6;D_36;36;Diametr
4922_2022;Гага обыкновенная;13.06.2022;Северный архипелаг;Головинка;9;D_37;37;Diametr
4923_2022;Гага обыкновенная;13.06.2022;Северный архипелаг;Головинка;5;D_34;34;Diametr
4924_2022;Гага обыкновенная;13.06.2022;Северный архипелаг;Головинка;4;D_24;24;Diametr
4925_2022;Гага обыкновенная;14.06.2022;Северный архипелаг;Восточная;4;D_10;10;Diametr
4926_2022;Гага обыкновенная;14.06.2022;Северный архипелаг;Восточная;3;D_26;26;Diametr
4927_2022;Гага обыкновенная;14.06.2022;Северный архипелаг;Восточная;4;D_25;25;Diametr
4928_2022;Гага обыкновенная;14.06.2022;Северный архипелаг;Восточная;2;D_33;33;Diametr
4929_2022;Гага обыкновенная;14.06.2022;Северный архипелаг;Восточная;3;D_5;5;Diametr
4930_2022;Гага обыкновенная;14.06.2022;Северный архипелаг;Восточная;4;D_23;23;Diametr
4931_2022;Гага обыкновенная;14.06.2022;Северный архипелаг;Восточная;3;D_31;31;Diametr
4932_2022;Гага обыкновенная;14.06.2022;Северный архипелаг;Восточная;6;D_32;32;Diametr
4933_2022;Гага обыкновенная;14.06.2022;Северный архипелаг;Грязнуха;7;D_35;35;Diametr
4934_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;4;D_42;42;Diametr
4935_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;4;D_40;40;Diametr
4936_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;3;D_34;34;Diametr
4937_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;4;D_25;25;Diametr
4938_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;5;D_35;35;Diametr
4939_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;2;D_30;30;Diametr
4940_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;6;D_27;27;Diametr
4941_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;5;D_39;39;Diametr
4942_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;4;D_35;35;Diametr
4943_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;5;D_25;25;Diametr
4944_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;2;D_35;35;Diametr
4945_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;3;D_40;40;Diametr
4946_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;5;D_32;32;Diametr
4947_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;4;D_35;35;Diametr
4948_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;4;D_30;30;Diametr
4949_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;5;D_35;35;Diametr
4950_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;2;D_40;40;Diametr
4951_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;3;D_21;21;Diametr
4952_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;2;D_25;25;Diametr
4953_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;5;D_35;35;Diametr
4954_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;5;D_29;29;Diametr
4955_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;5;D_36;36;Diametr
4956_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;5;D_22;22;Diametr
4957_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;6;D_27;27;Diametr
4958_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;8;D_22;22;Diametr
4959_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;4;D_32;32;Diametr
4960_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;6;D_33;33;Diametr
4961_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;3;D_43;43;Diametr
4962_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;7;D_35;35;Diametr
4963_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;8;D_36;36;Diametr
4964_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;4;D_37;37;Diametr
4965_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;6;D_28;28;Diametr
4966_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;5;D_27;27;Diametr
4967_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;4;D_31;31;Diametr
4968_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;4;D_27;27;Diametr
4969_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;3;D_33;33;Diametr
4970_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Большая;5;D_28;28;Diametr
4971_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Малая;3;D_38;38;Diametr
4972_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Малая;4;D_42;42;Diametr
4973_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Малая;4;D_33;33;Diametr
4974_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Малая;4;D_36;36;Diametr
4975_2022;Гага обыкновенная;19.06.2022;Северный архипелаг;Сеннуха Малая;5;D_24;24;Diametr
4976_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;D_30;30;Diametr
4977_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;D_36;36;Diametr
4978_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;D_36;36;Diametr
4979_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;3;D_15;15;Diametr
4980_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;D_40;40;Diametr
4981_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;2;D_32;32;Diametr
4982_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;2;D_40;40;Diametr
4983_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;D_36;36;Diametr
4984_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;D_37;37;Diametr
4985_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;6;D_15;15;Diametr
4986_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;D_28;28;Diametr
4987_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;D_26;26;Diametr
4988_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;2;D_35;35;Diametr
4989_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;D_33;33;Diametr
4990_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;3;D_23;23;Diametr
4991_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;D_20;20;Diametr
4992_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;D_34;34;Diametr
4993_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;D_22;22;Diametr
4994_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;2;D_22;22;Diametr
4995_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;D_30;30;Diametr
4996_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;D_26;26;Diametr
4997_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;3;D_37;37;Diametr
4998_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;D_17;17;Diametr
4999_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;3;D_35;35;Diametr
5000_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;3;D_29;29;Diametr
5001_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;D_15;15;Diametr
5002_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;D_37;37;Diametr
5003_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;D_33;33;Diametr
5004_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;D_17;17;Diametr
5005_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;D_25;25;Diametr
5006_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;3;D_34;34;Diametr
5007_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;D_26;26;Diametr
5008_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;3;D_29;29;Diametr
5009_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;D_32;32;Diametr
5010_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;D_28;28;Diametr
5011_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;3;D_15;15;Diametr
5012_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;D_24;24;Diametr
5013_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;D_33;33;Diametr
5014_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;3;D_15;15;Diametr
5015_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;D_27;27;Diametr
5016_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;D_27;27;Diametr
5017_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;D_17;17;Diametr
5018_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;D_43;43;Diametr
5019_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;D_20;20;Diametr
5020_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;D_29;29;Diametr
5021_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;2;D_33;33;Diametr
5022_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;D_23;23;Diametr
5023_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;D_31;31;Diametr
5024_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;3;D_33;33;Diametr
5025_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;2;D_34;34;Diametr
5026_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;D_32;32;Diametr
5027_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;D_26;26;Diametr
5028_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;3;D_25;25;Diametr
5029_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;5;D_26;26;Diametr
5030_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;4;D_27;27;Diametr
5031_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;2;D_37;37;Diametr
5032_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Ирвасиха;3;D_37;37;Diametr
5033_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Крошка;6;D_40;40;Diametr
5034_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Крошка;8;D_25;25;Diametr
5035_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Крошка;7;D_25;25;Diametr
5036_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Крошка;2;D_37;37;Diametr
5037_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Крошка;2;D_35;35;Diametr
5038_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Крошка;8;D_22;22;Diametr
5039_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Крошка;4;D_42;42;Diametr
5040_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Крошка;4;D_30;30;Diametr
5041_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Крошка;4;D_27;27;Diametr
5042_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Крошка;6;D_34;34;Diametr
5043_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Гульмаха Малая;4;D_34;34;Diametr
5044_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Гульмаха Малая;2;D_35;35;Diametr
5045_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Гульмаха Малая;3;D_36;36;Diametr
5046_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Гульмаха Малая;2;D_30;30;Diametr
5047_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Гульмаха Малая;4;D_36;36;Diametr
5048_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Гульмаха Малая;3;D_32;32;Diametr
5049_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Гульмаха Малая;5;D_34;34;Diametr
5050_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Гульмаха Малая;3;D_37;37;Diametr
5051_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Гульмаха Малая;6;D_30;30;Diametr
5052_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Гульмаха Малая;5;D_27;27;Diametr
5053_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Гульмаха Малая;4;D_40;40;Diametr
5054_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Гульмаха Малая;5;D_32;32;Diametr
5055_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Гульмаха Малая;4;D_36;36;Diametr
5056_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Гульмаха Малая;6;D_39;39;Diametr
5057_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Гульмаха Малая;2;D_40;40;Diametr
5058_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Добрушка;4;D_32;32;Diametr
5059_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Добрушка;4;D_37;37;Diametr
5060_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Добрушка;4;D_5;5;Diametr
5061_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Добрушка;5;D_25;25;Diametr
5062_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Добрушка;5;D_35;35;Diametr
5063_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Добрушка;2;D_35;35;Diametr
5064_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Добрушка;6;D_33;33;Diametr
5065_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Добрушка;5;D_27;27;Diametr
5066_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Добрушка;5;D_30;30;Diametr
5067_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Добрушка;5;D_29;29;Diametr
5068_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Добрушка;5;D_40;40;Diametr
5069_2022;Гага обыкновенная;20.06.2022;Северный архипелаг;Добрушка;4;D_31;31;Diametr
5070_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;4;D_37;37;Diametr
5071_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;4;D_34;34;Diametr
5072_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;5;D_32;32;Diametr
5073_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;5;D_36;36;Diametr
5074_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;6;D_33;33;Diametr
5075_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;5;D_33;33;Diametr
5076_2022;Гага обыкновенная;27.06.2022;Северный архипелаг;Анисимов;10;D_34;34;Diametr
