"Year","Station","Taxa","Value","Type"
2011,"St7","Mya_sp.",93.52392116,"N"
2011,"St7","Mya_sp.",17.34786468,"B"
2011,"St7","Mytilus_edulis",83.52392116,"N"
2011,"St7","Mytilus_edulis",0.04176196,"B"
2011,"St7","Nemertini",125.2858817,"N"
2011,"St7","Nemertini",2.50571763,"B"
2011,"St7","Ophiura_robusta",41.76196058,"N"
2011,"St7","Ophiura_robusta",1.62871646,"B"
2011,"St7","Oenopota_sp.",135.2858817,"N"
2011,"St7","Oenopota_sp.",4.07091018,"B"
2011,"St7","Paroediceros_lynceus",10,"N"
2011,"St7","Paroediceros_lynceus",0.14,"B"
2011,"St7","Pectinaria_hyperborea",41.76196058,"N"
2011,"St7","Pectinaria_hyperborea",4.84438743,"B"
2011,"St7","Pholoe_minuta",103.5239212,"N"
2011,"St7","Pholoe_minuta",0.09352392,"B"
2011,"St7","Polydora_quadrilobata",258.8098029,"N"
2011,"St7","Polydora_quadrilobata",1.06228705,"B"
2011,"St7","Portlandia_arctica",41.76196058,"N"
2011,"St7","Portlandia_arctica",0.04176196,"B"
2011,"St7","Praxillella_praetermissa",312.3337241,"N"
2011,"St7","Praxillella_praetermissa",24.40960341,"B"
2011,"St7","Priapulus_caudatus",83.52392116,"N"
2011,"St7","Priapulus_caudatus",0.08352392,"B"
2011,"St7","Scoloplos_armiger",542.9054875,"N"
2011,"St7","Scoloplos_armiger",2.12985999,"B"
2011,"St7","Serripes_groenlandicus",10,"N"
2011,"St7","Serripes_groenlandicus",182.58,"B"
2011,"St7","Terebellides_stroemi",177.0478423,"N"
2011,"St7","Terebellides_stroemi",8.01772467,"B"
2011,"St7","Phyllophora_brodiaei",0.45938157,"B"
2011,"St7","Laminaria_saccharina",319.5542826,"B"
2011,"St8","Aricidea_nolani",250,"N"
2011,"St8","Aricidea_nolani",0.64,"B"
2011,"St8","Cylichna_occulta",10,"N"
2011,"St8","Cylichna_occulta",0.05,"B"
2011,"St8","Eteone_longa",20,"N"
2011,"St8","Eteone_longa",0.11,"B"
2011,"St8","Eulalia_bilineata",20,"N"
2011,"St8","Eulalia_bilineata",0.13,"B"
2011,"St8","Harmothoe_imbricata",10,"N"
2011,"St8","Harmothoe_imbricata",0.61,"B"
2011,"St8","Hydrobia_ulvae",10,"N"
2011,"St8","Hydrobia_ulvae",0.01,"B"
2011,"St8","Lumbriconereis_fragilis",20,"N"
2011,"St8","Lumbriconereis_fragilis",2.79,"B"
2011,"St8","Macoma_calcarea",210,"N"
2011,"St8","Macoma_calcarea",32.49,"B"
2011,"St8","Micronephthys_minuta",1390,"N"
2011,"St8","Micronephthys_minuta",4.15,"B"
2011,"St8","Mya_sp.",40,"N"
2011,"St8","Mya_sp.",0.04,"B"
2011,"St8","Mytilus_edulis",50,"N"
2011,"St8","Mytilus_edulis",0.05,"B"
2011,"St8","Nemertini",110,"N"
2011,"St8","Nemertini",3.25,"B"
2011,"St8","Ophiura_robusta",10,"N"
2011,"St8","Ophiura_robusta",0.2,"B"
2011,"St8","Oenopota_sp.",10,"N"
2011,"St8","Oenopota_sp.",0.02,"B"
2011,"St8","Opistobranchia",10,"N"
2011,"St8","Opistobranchia",0.01,"B"
2011,"St8","Pectinaria_hyperborea",20,"N"
2011,"St8","Pectinaria_hyperborea",1.38,"B"
2011,"St8","Pholoe_minuta",70,"N"
2011,"St8","Pholoe_minuta",0.03,"B"
2011,"St8","Phyllodoce_sp.",20,"N"
2011,"St8","Phyllodoce_sp.",0.14,"B"
2011,"St8","Polydora_quadrilobata",950,"N"
2011,"St8","Polydora_quadrilobata",2.12,"B"
2011,"St8","Praxillella_praetermissa",260,"N"
2011,"St8","Praxillella_praetermissa",10.33,"B"
2011,"St8","Scoloplos_armiger",120,"N"
2011,"St8","Scoloplos_armiger",0.41,"B"
2011,"St8","Terebellides_stroemi",20,"N"
2011,"St8","Terebellides_stroemi",0.69,"B"
2011,"St8","Tridonta_borealis",40,"N"
2011,"St8","Tridonta_borealis",183.57,"B"
2011,"St8","Filamentous_algae",0.22,"B"
2011,"St8","Laminaria_saccharina",4.92,"B"
2011,"St9","Anonyx_nugax",10,"N"
2011,"St9","Anonyx_nugax",1.68,"B"
2011,"St9","Cricotopus_vitripennis",1428.78094,"N"
2011,"St9","Cricotopus_vitripennis",0.60282539,"B"
2011,"St9","Fabricia_sabella",1671.911097,"N"
2011,"St9","Fabricia_sabella",0.48626031,"B"
2011,"St9","Hydrobia_ulvae",146.5650784,"N"
2011,"St9","Hydrobia_ulvae",0.39969524,"B"
2011,"St9","Macoma_balthica",1282.520627,"N"
2011,"St9","Macoma_balthica",112.7592507,"B"
2011,"St9","Monoculodes_sp.",10,"N"
2011,"St9","Monoculodes_sp.",0.01,"B"
2011,"St9","Mya_sp.",116.5650784,"N"
2011,"St9","Mya_sp.",0.11656508,"B"
2011,"St9","Mytilus_edulis",2867.561881,"N"
2011,"St9","Mytilus_edulis",2.41130157,"B"
2011,"St9","Nemertini",233.1301567,"N"
2011,"St9","Nemertini",1.98160633,"B"
2011,"St9","Onoba_aculeus",1602.215862,"N"
2011,"St9","Onoba_aculeus",2.85847618,"B"
2011,"St9","Polydora_quadrilobata",3633.51743,"N"
2011,"St9","Polydora_quadrilobata",29.72752991,"B"
2011,"St9","Skeneopsis_planorbis",116.5650784,"N"
2011,"St9","Skeneopsis_planorbis",0.11656508,"B"
2011,"St9","Filamentous_algae",56.30123762,"B"
2011,"St9","Ascophyllum_nodosum",35.43578382,"B"
2011,"St9","Fucus_vesiculosus",105.8122664,"B"
2011,"St10","Arenicola_marina",10,"N"
2011,"St10","Arenicola_marina",0.01,"B"
2011,"St10","Aricidea_nolani",395.8433425,"N"
2011,"St10","Aricidea_nolani",0.48929429,"B"
2011,"St10","Capitella_capitata",46.54904893,"N"
2011,"St10","Capitella_capitata",0.04654905,"B"
2011,"St10","Cricotopus_vitripennis",20,"N"
2011,"St10","Cricotopus_vitripennis",0.01,"B"
2011,"St10","Cylichna_occulta",10,"N"
2011,"St10","Cylichna_occulta",0.02,"B"
2011,"St10","Diaphana_minuta",56.54904893,"N"
2011,"St10","Diaphana_minuta",0.0830981,"B"
2011,"St10","Eteone_longa",10,"N"
2011,"St10","Eteone_longa",0.23,"B"
2011,"St10","Macoma_balthica",120,"N"
2011,"St10","Macoma_balthica",12.36,"B"
2011,"St10","Macoma_calcarea",182.7452447,"N"
2011,"St10","Macoma_calcarea",5.0072197,"B"
2011,"St10","Micronephthys_minuta",621.686685,"N"
2011,"St10","Micronephthys_minuta",2.57639389,"B"
2011,"St10","Molgula_sp.",10,"N"
2011,"St10","Molgula_sp.",0.25,"B"
2011,"St10","Monoculodes_sp.",46.54904893,"N"
2011,"St10","Monoculodes_sp.",0.05654905,"B"
2011,"St10","Mytilus_edulis",20,"N"
2011,"St10","Mytilus_edulis",0.01,"B"
2011,"St10","Nemertini",210,"N"
2011,"St10","Nemertini",0.5,"B"
2011,"St10","Naticidae",36.54904893,"N"
2011,"St10","Naticidae",0.0730981,"B"
2011,"St10","Oenopota_sp.",36.54904893,"N"
2011,"St10","Oenopota_sp.",0.0730981,"B"
2011,"St10","Onoba_aculeus",10,"N"
2011,"St10","Onoba_aculeus",0.02,"B"
2011,"St10","Pholoe_minuta",70,"N"
2011,"St10","Pholoe_minuta",0.05,"B"
2011,"St10","Phyllodoce_sp.",46.54904893,"N"
2011,"St10","Phyllodoce_sp.",0.1561962,"B"
2011,"St10","Polydora_quadrilobata",1411.686685,"N"
2011,"St10","Polydora_quadrilobata",4.20541291,"B"
2011,"St10","Praxillella_praetermissa",226.1961957,"N"
2011,"St10","Praxillella_praetermissa",7.60419919,"B"
2011,"St10","Priapulus_caudatus",66.54904893,"N"
2011,"St10","Priapulus_caudatus",2.24949198,"B"
2011,"St10","Scoloplos_armiger",246.1961957,"N"
2011,"St10","Scoloplos_armiger",1.27133383,"B"
2011,"St10","Serripes_groenlandicus",10,"N"
2011,"St10","Serripes_groenlandicus",4.08,"B"
2011,"St10","Terebellides_stroemi",83.09809786,"N"
2011,"St10","Terebellides_stroemi",1.89886386,"B"
2011,"St10","Tridonta_borealis",70,"N"
2011,"St10","Tridonta_borealis",138.76,"B"
2011,"St10","Filamentous_algae",8.88498247,"B"
2011,"St10","Phyllophora_brodiaei",1.3,"B"
2011,"St10","Ascophyllum_nodosum",0.72,"B"
2011,"St11","Aricidea_nolani",610,"N"
2011,"St11","Aricidea_nolani",1.77,"B"
2011,"St11","Brachidiastylis_resima",10,"N"
2011,"St11","Brachidiastylis_resima",0.01,"B"
2011,"St11","Cylichna_occulta",50,"N"
2011,"St11","Cylichna_occulta",0.23,"B"
2011,"St11","Eulalia_bilineata",20,"N"
2011,"St11","Eulalia_bilineata",0.03,"B"
2011,"St11","Macoma_calcarea",150,"N"
2011,"St11","Macoma_calcarea",56.19,"B"
2011,"St11","Micronephthys_minuta",1500,"N"
2011,"St11","Micronephthys_minuta",3.75,"B"
2011,"St11","Mya_sp.",10,"N"
2011,"St11","Mya_sp.",0.01,"B"
2011,"St11","Mytilus_edulis",20,"N"
2011,"St11","Mytilus_edulis",0.01,"B"
2011,"St11","Opistobranchia",20,"N"
2011,"St11","Opistobranchia",0.02,"B"
2011,"St11","Pholoe_minuta",40,"N"
2011,"St11","Pholoe_minuta",0.02,"B"
2011,"St11","Phyllodoce_sp.",30,"N"
2011,"St11","Phyllodoce_sp.",0.11,"B"
2011,"St11","Polydora_quadrilobata",630,"N"
2011,"St11","Polydora_quadrilobata",1.03,"B"
2011,"St11","Praxillella_praetermissa",260,"N"
2011,"St11","Praxillella_praetermissa",10.68,"B"
2011,"St11","Priapulus_caudatus",30,"N"
2011,"St11","Priapulus_caudatus",0.98,"B"
2011,"St11","Scoloplos_armiger",260,"N"
2011,"St11","Scoloplos_armiger",2.29,"B"
2011,"St11","Tridonta_borealis",10,"N"
2011,"St11","Tridonta_borealis",63.63,"B"
2011,"St11","Filamentous_algae",0.08,"B"
2011,"St12","Arenicola_marina",278.1707844,"N"
2011,"St12","Arenicola_marina",0.97359775,"B"
2011,"St12","Asterias_rubens",10,"N"
2011,"St12","Asterias_rubens",15.22,"B"
2011,"St12","Capitella_capitata",159.0853922,"N"
2011,"St12","Capitella_capitata",7.70969657,"B"
2011,"St12","Cricotopus_vitripennis",1242.225834,"N"
2011,"St12","Cricotopus_vitripennis",0.63588426,"B"
2011,"St12","Fabricia_sabella",129.5426961,"N"
2011,"St12","Fabricia_sabella",0.0895427,"B"
2011,"St12","Gastropoda",10,"N"
2011,"St12","Gastropoda",0.01,"B"
2011,"St12","Halicriptus_spinulosus",10,"N"
2011,"St12","Halicriptus_spinulosus",7.85,"B"
2011,"St12","Hydrobia_ulvae",2305.823579,"N"
2011,"St12","Hydrobia_ulvae",9.61055049,"B"
2011,"St12","Littorina_juv._sp.",10,"N"
2011,"St12","Littorina_juv._sp.",0.01,"B"
2011,"St12","Littorina_littorea",139.0853922,"N"
2011,"St12","Littorina_littorea",17.73338751,"B"
2011,"St12","Macoma_balthica",8160.61118,"N"
2011,"St12","Macoma_balthica",201.9740203,"B"
2011,"St12","Monoculodes_sp.",149.0853922,"N"
2011,"St12","Monoculodes_sp.",0.21862809,"B"
2011,"St12","Mytilus_edulis",2534.908972,"N"
2011,"St12","Mytilus_edulis",0.79542696,"B"
2011,"St12","Onoba_aculeus",169.0853922,"N"
2011,"St12","Onoba_aculeus",2.14628088,"B"
2011,"St12","Orchomenella_minuta",10,"N"
2011,"St12","Orchomenella_minuta",0.02,"B"
2011,"St12","Paroediceros_lynceus",218.6280883,"N"
2011,"St12","Paroediceros_lynceus",1.8385674,"B"
2011,"St12","Pholoe_minuta",69.54269611,"N"
2011,"St12","Pholoe_minuta",0.0695427,"B"
2011,"St12","Phyllodoce_sp.",69.54269611,"N"
2011,"St12","Phyllodoce_sp.",0.13908539,"B"
2011,"St12","Polydora_quadrilobata",6408.385346,"N"
2011,"St12","Polydora_quadrilobata",22.06594927,"B"
2011,"St12","Priapulus_caudatus",228.6280883,"N"
2011,"St12","Priapulus_caudatus",5.47079324,"B"
2011,"St12","Filamentous_algae",30.35747506,"B"
2011,"St12","Ascophyllum_nodosum",54.60902471,"B"
2011,"St12","Fucus_vesiculosus",211.0909796,"B"
2011,"St13","Cricotopus_vitripennis",2924.005969,"N"
2011,"St13","Cricotopus_vitripennis",0.71338075,"B"
2011,"St13","Cumacea",100.4829644,"N"
2011,"St13","Cumacea",0.10048296,"B"
2011,"St13","Fabricia_sabella",200.9659289,"N"
2011,"St13","Fabricia_sabella",0.10048296,"B"
2011,"St13","Gastropoda",10,"N"
2011,"St13","Gastropoda",0.01,"B"
2011,"St13","Hydrobia_ulvae",220.9659289,"N"
2011,"St13","Hydrobia_ulvae",1.05482964,"B"
2011,"St13","Macoma_balthica",1365.795573,"N"
2011,"St13","Macoma_balthica",73.87965929,"B"
2011,"St13","Monoculodes_sp.",100.4829644,"N"
2011,"St13","Monoculodes_sp.",0.20096593,"B"
2011,"St13","Mya_sp.",100.4829644,"N"
2011,"St13","Mya_sp.",0.10048296,"B"
2011,"St13","Mytilus_edulis",11384.57498,"N"
2011,"St13","Mytilus_edulis",8.04863716,"B"
2011,"St13","Nemertini",1919.176325,"N"
2011,"St13","Nemertini",4.83318229,"B"
2011,"St13","Onoba_aculeus",1617.244467,"N"
2011,"St13","Onoba_aculeus",3.71642079,"B"
2011,"St13","Pholoe_minuta",401.9318578,"N"
2011,"St13","Pholoe_minuta",0.20096593,"B"
2011,"St13","Polydora_quadrilobata",1205.795573,"N"
2011,"St13","Polydora_quadrilobata",8.44056901,"B"
2011,"St13","Priapulus_caudatus",210.9659289,"N"
2011,"St13","Priapulus_caudatus",1.60482964,"B"
2011,"St13","Filamentous_algae",70.43855808,"B"
2011,"St13","Phyllophora_brodiaei",1.00482964,"B"
2011,"St15","Atylus_carinatus",20,"N"
2011,"St15","Atylus_carinatus",0.3,"B"
2011,"St15","Capitella_capitata",54.3032518,"N"
2011,"St15","Capitella_capitata",0.05430325,"B"
2011,"St15","Cricotopus_vitripennis",7327.458554,"N"
2011,"St15","Cricotopus_vitripennis",1.68860651,"B"
2011,"St15","Cylichna_occulta",10,"N"
2011,"St15","Cylichna_occulta",1,"B"
2011,"St15","Fabricia_sabella",3235.672802,"N"
2011,"St15","Fabricia_sabella",1.20619259,"B"
2011,"St15","Gammaridea",108.6065036,"N"
2011,"St15","Gammaridea",1.62909755,"B"
2011,"St15","Gastropoda",10,"N"
2011,"St15","Gastropoda",0.01,"B"
2011,"St15","Hydrobia_ulvae",20343.24931,"N"
2011,"St15","Hydrobia_ulvae",31.9665034,"B"
2011,"St15","Littorina_littorea",90,"N"
2011,"St15","Littorina_littorea",27.93,"B"
2011,"St15","Macoma_balthica",5084.794308,"N"
2011,"St15","Macoma_balthica",149.435247,"B"
2011,"St15","Monoculodes_sp.",108.6065036,"N"
2011,"St15","Monoculodes_sp.",0.1086065,"B"
2011,"St15","Mya_sp.",194.4308048,"N"
2011,"St15","Mya_sp.",0.2244308,"B"
2011,"St15","Mytilus_edulis",15311.52109,"N"
2011,"St15","Mytilus_edulis",9.14936226,"B"
2011,"St15","Nemertini",840.2455253,"N"
2011,"St15","Nemertini",5.5157764,"B"
2011,"St15","Onoba_aculeus",1391.639022,"N"
2011,"St15","Onoba_aculeus",3.0947943,"B"
2011,"St15","Orchomenella_minuta",10,"N"
2011,"St15","Orchomenella_minuta",0.15,"B"
2011,"St15","Polydora_quadrilobata",667.3357698,"N"
2011,"St15","Polydora_quadrilobata",3.19528535,"B"
2011,"St15","Pontoporeia_femorata",108.6065036,"N"
2011,"St15","Pontoporeia_femorata",0.59733577,"B"
2011,"St15","Priapulus_caudatus",233.0373084,"N"
2011,"St15","Priapulus_caudatus",4.17668365,"B"
2011,"St15","Scalibregma_inflatum",10,"N"
2011,"St15","Scalibregma_inflatum",0.02,"B"
2011,"St15","Filamentous_algae",78.75421545,"B"
2011,"St15","Ascophyllum_nodosum",106.539627,"B"
2011,"St15","Fucus_vesiculosus",20.19691781,"B"
2011,"St18","Anonyx_nugax",10,"N"
2011,"St18","Anonyx_nugax",2.92,"B"
2011,"St18","Asterias_rubens",10,"N"
2011,"St18","Asterias_rubens",80.48,"B"
2011,"St18","Atylus_carinatus",188.4872299,"N"
2011,"St18","Atylus_carinatus",36.75500982,"B"
2011,"St18","Capitella_capitata",20,"N"
2011,"St18","Capitella_capitata",0.01,"B"
2011,"St18","Cricotopus_vitripennis",2698.821218,"N"
2011,"St18","Cricotopus_vitripennis",0.33273084,"B"
2011,"St18","Fabricia_sabella",669.7053045,"N"
2011,"St18","Fabricia_sabella",0.48121807,"B"
2011,"St18","Hydrobia_ulvae",374.2436149,"N"
2011,"St18","Hydrobia_ulvae",1.76697446,"B"
2011,"St18","Macoma_balthica",3710.333988,"N"
2011,"St18","Macoma_balthica",251.1513949,"B"
2011,"St18","Mytilus_edulis",4725.206287,"N"
2011,"St18","Mytilus_edulis",2.0948723,"B"
2011,"St18","Nemertini",282.7308448,"N"
2011,"St18","Nemertini",2.26184676,"B"
2011,"St18","Onoba_aculeus",1671.218075,"N"
2011,"St18","Onoba_aculeus",3.78394892,"B"
2011,"St18","Pholoe_minuta",198.4872299,"N"
2011,"St18","Pholoe_minuta",0.10424361,"B"
2011,"St18","Polydora_quadrilobata",2187.603143,"N"
2011,"St18","Polydora_quadrilobata",5.10915521,"B"
2011,"St18","Pontoporeia_femorata",10,"N"
2011,"St18","Pontoporeia_femorata",0.64,"B"
2011,"St18","Priapulus_caudatus",238.4872299,"N"
2011,"St18","Priapulus_caudatus",18.83579568,"B"
2011,"St18","Filamentous_algae",70.99149312,"B"
2011,"St18","Fucus_vesiculosus",25.48,"B"
2013,"St1","Anonyx_nugax",10,"N"
2013,"St1","Anonyx_nugax",2.1,"B"
2013,"St1","Atylus_carinatus",75.5470695,"N"
2013,"St1","Atylus_carinatus",1.66203553,"B"
2013,"St1","Cricotopus_vitripennis",1797.582598,"N"
2013,"St1","Cricotopus_vitripennis",0.18109414,"B"
2013,"St1","Fabricia_sabella",85.5470695,"N"
2013,"St1","Fabricia_sabella",0.08554707,"B"
2013,"St1","Gastropoda",30,"N"
2013,"St1","Gastropoda",0.02,"B"
2013,"St1","Hydrobia_ulvae",370,"N"
2013,"St1","Hydrobia_ulvae",0.7,"B"
2013,"St1","Macoma_balthica",2849.770876,"N"
2013,"St1","Macoma_balthica",182.4258509,"B"
2013,"St1","Micronephthys_minuta",26743.6626,"N"
2013,"St1","Micronephthys_minuta",83.47951179,"B"
2013,"St1","Mya_sp.",201.094139,"N"
2013,"St1","Mya_sp.",25.46109414,"B"
2013,"St1","Mytilus_edulis",1937.582598,"N"
2013,"St1","Mytilus_edulis",2.8196945,"B"
2013,"St1","Nemertini",1117.658973,"N"
2013,"St1","Nemertini",11.22877801,"B"
2013,"St1","Onoba_aculeus",1781.017764,"N"
2013,"St1","Onoba_aculeus",2.55218828,"B"
2013,"St1","Orchomenella_minuta",302.188278,"N"
2013,"St1","Orchomenella_minuta",4.23063589,"B"
2013,"St1","Polydora_quadrilobata",1308.753112,"N"
2013,"St1","Polydora_quadrilobata",6.51376556,"B"
2013,"St1","Filamentous_algae",268.1188907,"B"
2013,"St1","Ascophyllum_nodosum",13.28,"B"
2013,"St1","Fucus_vesiculosus",51.65992194,"B"
2013,"St2","Aricidea_nolani",570,"N"
2013,"St2","Aricidea_nolani",1.01,"B"
2013,"St2","Brachidiastylis_resima",40,"N"
2013,"St2","Brachidiastylis_resima",0.06,"B"
2013,"St2","Capitella_capitata",50,"N"
2013,"St2","Capitella_capitata",0.03,"B"
2013,"St2","Corophium_bonelli",30,"N"
2013,"St2","Corophium_bonelli",0.02,"B"
2013,"St2","Cylichna_occulta",10,"N"
2013,"St2","Cylichna_occulta",0.03,"B"
2013,"St2","Diaphana_minuta",20,"N"
2013,"St2","Diaphana_minuta",0.03,"B"
2013,"St2","Diastylis_glabra",70,"N"
2013,"St2","Diastylis_glabra",1.11,"B"
2013,"St2","Diastylis_sulcata",10,"N"
2013,"St2","Diastylis_sulcata",0.06,"B"
2013,"St2","Eteone_longa",30,"N"
2013,"St2","Eteone_longa",0.28,"B"
2013,"St2","Eulalia_bilineata",70,"N"
2013,"St2","Eulalia_bilineata",0.47,"B"
2013,"St2","Gammaridea",20,"N"
2013,"St2","Gammaridea",0.01,"B"
2013,"St2","Gastropoda",10,"N"
2013,"St2","Gastropoda",0.01,"B"
2013,"St2","Harmothoe_imbricata",90,"N"
2013,"St2","Harmothoe_imbricata",0.5,"B"
2013,"St2","Hydrobia_ulvae",10,"N"
2013,"St2","Hydrobia_ulvae",0.02,"B"
2013,"St2","Lunatia_pallida",20,"N"
2013,"St2","Lunatia_pallida",0.02,"B"
2013,"St2","Lumbriconereis_fragilis",30,"N"
2013,"St2","Lumbriconereis_fragilis",0.05,"B"
2013,"St2","Macoma_calcarea",120,"N"
2013,"St2","Macoma_calcarea",19.21,"B"
2013,"St2","Monobrachium_parasitum",10,"N"
2013,"St2","Monoculodes_sp.",20,"N"
2013,"St2","Monoculodes_sp.",0.01,"B"
2013,"St2","Musculus_sp.",10,"N"
2013,"St2","Musculus_sp.",1.15,"B"
2013,"St2","Mya_sp.",10,"N"
2013,"St2","Mya_sp.",10.35,"B"
2013,"St2","Mytilus_edulis",80,"N"
2013,"St2","Mytilus_edulis",0.05,"B"
2013,"St2","Ophiura_robusta",10,"N"
2013,"St2","Ophiura_robusta",1.6,"B"
2013,"St2","Oenopota_sp.",10,"N"
2013,"St2","Oenopota_sp.",0.01,"B"
2013,"St2","Opistobranchia",80,"N"
2013,"St2","Opistobranchia",0.2,"B"
2013,"St2","Perigonimus_yoldiaarctica",10,"N"
2013,"St2","Pholoe_minuta",1940,"N"
2013,"St2","Pholoe_minuta",3.1,"B"
2013,"St2","Phyllodoce_sp.",10,"N"
2013,"St2","Phyllodoce_sp.",0.03,"B"
2013,"St2","Polydora_quadrilobata",510,"N"
2013,"St2","Polydora_quadrilobata",0.59,"B"
2013,"St2","Portlandia_arctica",30,"N"
2013,"St2","Portlandia_arctica",9.24,"B"
2013,"St2","Praxillella_praetermissa",310,"N"
2013,"St2","Praxillella_praetermissa",26.56,"B"
2013,"St2","Scoloplos_armiger",250,"N"
2013,"St2","Scoloplos_armiger",1.84,"B"
2013,"St2","Tridonta_borealis",30,"N"
2013,"St2","Tridonta_borealis",0.33,"B"
2013,"St2","Filamentous_algae",1.03,"B"
2013,"St2","Phyllophora_brodiaei",0.25,"B"
2013,"St3","Ampelisca_macrocephala",10,"N"
2013,"St3","Ampelisca_macrocephala",0.23,"B"
2013,"St3","Ampharete_sp.",10,"N"
2013,"St3","Ampharete_sp.",0.03,"B"
2013,"St3","Apistobranchus_tullbergi",10,"N"
2013,"St3","Apistobranchus_tullbergi",0.01,"B"
2013,"St3","Aricidea_nolani",810,"N"
2013,"St3","Aricidea_nolani",1.48,"B"
2013,"St3","Brachidiastylis_resima",10,"N"
2013,"St3","Brachidiastylis_resima",0.03,"B"
2013,"St3","Capitella_capitata",50,"N"
2013,"St3","Capitella_capitata",0.05,"B"
2013,"St3","Chaetozone_setosa",20,"N"
2013,"St3","Chaetozone_setosa",0.01,"B"
2013,"St3","Corophium_bonelli",20,"N"
2013,"St3","Corophium_bonelli",0.02,"B"
2013,"St3","Cylichna_occulta",30,"N"
2013,"St3","Cylichna_occulta",0.25,"B"
2013,"St3","Diastylis_glabra",100,"N"
2013,"St3","Diastylis_glabra",1.53,"B"
2013,"St3","Diastylis_sulcata",10,"N"
2013,"St3","Diastylis_sulcata",0.04,"B"
2013,"St3","Diplocirrus_longisetosus",20,"N"
2013,"St3","Diplocirrus_longisetosus",0.01,"B"
2013,"St3","Eteone_longa",30,"N"
2013,"St3","Eteone_longa",0.19,"B"
2013,"St3","Eulalia_bilineata",40,"N"
2013,"St3","Eulalia_bilineata",0.46,"B"
2013,"St3","Gammarus_sp.",10,"N"
2013,"St3","Gammarus_sp.",0.08,"B"
2013,"St3","Halcampa_arctica",10,"N"
2013,"St3","Halcampa_arctica",0.1,"B"
2013,"St3","Harmothoe_imbricata",20,"N"
2013,"St3","Harmothoe_imbricata",0.1,"B"
2013,"St3","Hydrobia_ulvae",20,"N"
2013,"St3","Hydrobia_ulvae",0.1,"B"
2013,"St3","Lumbriconereis_fragilis",60,"N"
2013,"St3","Lumbriconereis_fragilis",0.21,"B"
2013,"St3","Macoma_calcarea",220,"N"
2013,"St3","Macoma_calcarea",56.43,"B"
2013,"St3","Micronephthys_minuta",3260,"N"
2013,"St3","Micronephthys_minuta",8.74,"B"
2013,"St3","Musculus_sp.",10,"N"
2013,"St3","Musculus_sp.",2.5,"B"
2013,"St3","Mya_sp.",20,"N"
2013,"St3","Mya_sp.",0.97,"B"
2013,"St3","Mytilus_edulis",10,"N"
2013,"St3","Mytilus_edulis",0.1,"B"
2013,"St3","Nemertini",20,"N"
2013,"St3","Nemertini",0.99,"B"
2013,"St3","Oenopota_sp.",10,"N"
2013,"St3","Oenopota_sp.",0.19,"B"
2013,"St3","Opistobranchia",70,"N"
2013,"St3","Opistobranchia",0.1,"B"
2013,"St3","Pectinaria_hyperborea",10,"N"
2013,"St3","Pectinaria_hyperborea",0.95,"B"
2013,"St3","Pholoe_minuta",650,"N"
2013,"St3","Pholoe_minuta",0.71,"B"
2013,"St3","Pista_maculata",10,"N"
2013,"St3","Pista_maculata",0.76,"B"
2013,"St3","Polycirrus_medusa",20,"N"
2013,"St3","Polycirrus_medusa",0.02,"B"
2013,"St3","Polydora_quadrilobata",1120,"N"
2013,"St3","Polydora_quadrilobata",1.19,"B"
2013,"St3","Portlandia_arctica",60,"N"
2013,"St3","Portlandia_arctica",1.45,"B"
2013,"St3","Praxillella_praetermissa",200,"N"
2013,"St3","Praxillella_praetermissa",14.76,"B"
2013,"St3","Priapulus_caudatus",40,"N"
2013,"St3","Priapulus_caudatus",0.1,"B"
2013,"St3","Scoloplos_armiger",410,"N"
2013,"St3","Scoloplos_armiger",2.55,"B"
2013,"St3","Serripes_groenlandicus",10,"N"
2013,"St3","Serripes_groenlandicus",33.29,"B"
2013,"St3","Terebellides_stroemi",60,"N"
2013,"St3","Terebellides_stroemi",0.91,"B"
2013,"St3","Filamentous_algae",1.7,"B"
2013,"St3","Phyllophora_brodiaei",0.85,"B"
2013,"St4","Aricidea_nolani",130,"N"
2013,"St4","Aricidea_nolani",0.26,"B"
2013,"St4","Asterias_rubens",30,"N"
2013,"St4","Asterias_rubens",135.54,"B"
2013,"St4","Atylus_carinatus",10,"N"
2013,"St4","Atylus_carinatus",0.12,"B"
2013,"St4","Corophium_bonelli",100,"N"
2013,"St4","Corophium_bonelli",0.05,"B"
2013,"St4","Cylichna_occulta",30,"N"
2013,"St4","Cylichna_occulta",0.16,"B"
2013,"St4","Diaphana_minuta",50,"N"
2013,"St4","Diaphana_minuta",0.25,"B"
2013,"St4","Diastylis_glabra",20,"N"
2013,"St4","Diastylis_glabra",0.5,"B"
2013,"St4","Eulalia_bilineata",40,"N"
2013,"St4","Eulalia_bilineata",0.51,"B"
2013,"St4","Flabelligera_affinis",10,"N"
2013,"St4","Flabelligera_affinis",12.47,"B"
2013,"St4","Gammaridea",10,"N"
2013,"St4","Gammaridea",0.1,"B"
2013,"St4","Gastropoda",50,"N"
2013,"St4","Gastropoda",0.03,"B"
2013,"St4","Harmothoe_imbricata",60,"N"
2013,"St4","Harmothoe_imbricata",0.2,"B"
2013,"St4","Hydrobia_ulvae",30,"N"
2013,"St4","Hydrobia_ulvae",0.07,"B"
2013,"St4","Lunatia_pallida",40,"N"
2013,"St4","Lunatia_pallida",2.17,"B"
2013,"St4","Macoma_calcarea",230,"N"
