"Station";"Asterocystis ornata";"Amphibalanus improvisus";"Bangia atropurpurea";"Bathyporeia pilosa";"Bryozoa";"Bylgides sarsi";"Bythinia sp.";"Ceraclea nigronervosa";"Ceramium tenuicorne";"Ceratopogonidae";"Chara sp.";"Chelicorophium curvispinum";"Chironomidae";"Chironomus muratensis";"Chironomus sp.";"Cladophora glomerata";"Cladophora rupestris";"Cladophora vagabunda";"Coccotylus truncatus";"Coleoptera";"Colletopterum sp.";"Cordylophora caspia";"Corophium sp.";"Cricotopus sp.";"Corophium volutator";"Cyanophthalma obscura";"Dreissena polymorpha";"Ectocarpus sp.";"Electra crustulenta";"Enchytraeidae";"Ephemeroptera";"Erpobdella sp.";"Fontinalis antipyretica";"Fucus vesiculosus";"Gammaridae";"Gammarus sp.";"Gammarus oceanicus";"Gammarus tigrinus";"Gammarus zaddachi";"Halicryptus spinulosus";"Heteroptera";"Hirudinea";"Helobdella stagnalis";"Hydra viridis";"Hydracarina";"Hydrobia sp.";"Jaera sp.";"Laonome sp.";"Lekanesphaera sp. juv.";"Macoma balthica";"Limnodrilus hoffmeisteri";"Limoniidae";"Lumbriculidae";"Lymnaea sp.";"Lyngbya aestuarii";"Lyngbya majuscula";"Manayunkia aestuarina";"Marenzelleria sp.";"Marenzelleria arctia";"Marenzelleria neglecta";"Megaloptera";"Monoporeia affinis";"Mytilopsis leucophaeata";"Nematoda";"Nemertini";"Oligochaeta";"Ostracoda";"Pontoporeia femorata";"Potamogeton crispus";"Potamogeton pectinatus";"Potamogeton perfoliatus";"Pisidiidae";"Piscicola geometra";"Pygospio elegans";"Pylaiella littoralis";"Planorbidae";"Plecoptera";"Potamopyrgus antipodarum";"Procladius gr. ferrugineus";"Prostoma sp.";"Rangia cuneata";"Rhizoclonium hieroglyphicum";"Rhizoclonium sp.";"Rhizoclonium riparium";"Saduria entomon";"Sphacelaria sp.";"Sphacelaria arctica";"Sphacelaria cirrosa";"Sphaeriidae sp.";"Spongia";"Stictochironomus crassiforceps";"Stigeoclonium tenue";"Stylaria lacustris";"Tenellia adspersa";"Theodoxus fluviatilis";"Theodoxus pallasi";"Trichoptera";"Turbellaria";"Tubificade juv.";"Ulva intestinalis";"Ulva prolifera";"Unio sp.";"Urospora sp.";"Valvata sp.";"Viviparus viviparus";"Xenochironomus xenolabis";"Zanichelia sp.";"sampling_station_name";"depth";"mud";"clay";"fine_sand";"medium_sand";"coarse_sand";"gravel";"stone_small";"stone_large"
"C39";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,276;0;0;0;0;0;0;0;0;"C39";14,5;0;0;100;0;0;0;0;0
"C4";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"C4";9,6;0;0;0;0;90;10;0;0
"C40";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,656;0;0;0;0;0;0;0;0;"C40";21,3;0;0;100;0;0;0;0;0
"C41";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,712;0;0;0;0;0,208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"C41";24,2;80;0;20;0;0;0;0;0
"C42";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,152;0;0;0;0;4,62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"C42";26,5;90;0;10;0;0;0;0;0
"C43";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,296;0;0;0;0;0;0;0;0;0;0;0;0;0;0,04;0;0;0;0;0;0;0;0;"C43";20,5;100;0;0;0;0;0;0;0
"C5";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"C5";7,8;0;0;0;0;100;0;0;0
"C6";0;0;0;0;0;0;0;0;0;0;0;0;0,04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"C6";2,5;0;0;0;0;100;0;0;0
"C8";0;0;0;0;0;0;0;0;0;0;0;0;0,04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16,4;0;0;0;0;0;0;0;0,16;0;0;0;0;0;0;0;2,08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"C8";20,5;100;0;0;0;0;0;0;0
"C9";0;0;0;0;0;0;0;0;0;0;0;0;0,08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"C9";2,8;0;0;10;40;50;0;0;0
"D1_rep";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,776;0;0;0;0;0;0;0;0,168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"D1_rep";5,2;0;0;100;0;0;0;0;0
"D10";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,72;0;0;0;0;0;0;0;0;"D10";11,2;0;0;0;100;0;0;0;0
"D11";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4;0;0;0;0;0;0;0;0;"D11";20,6;90;0;10;0;0;0;0;0
"D13";0;0;0;0;0;0;0;0;0;0;0;0;0,02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,344;0;0;0;0,688;0;0;0;5,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"D13";17,9;100;0;0;0;0;0;0;0
"D17";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,016;0,252;0;0;0;0;0;0;0,0408;0,008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"D17";5,1;0;0;100;0;0;0;0;0
"D18";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,08;0;0;0;0;0;0;0,032;0,196;0;0;0;0;0;0;0,188;0,068;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"D18";2,9;0;0;0;40;50;10;0;0
"D19";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,032;0,028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,004;0;0;0;0;0;0;0;0;0;"D19";1,2;0;0;0;0;100;0;0;0
"D2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"D2";27,3;100;0;0;0;0;0;0;0
"D21";0;0;0;0;0;0;0;0;0;0;0;0;0,586;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,092;0;0;0;0;0;0;0;1,652;0;0;0;0,18;0;0;0,044;0,892;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"D21";11,5;30;0;10;50;10;0;0;0
"D22";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,08;0;0;0;0;0;0;0,144;1,254;0;0;0;0;0;0;0;0;0;0;0;0,052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"D22";14,5;60;0;30;10;0;0;0;0
"D23";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,36;0;0;0;0;0;0;0;0,76;0;0;0;0;0;0;0;0;0;0;0;0,16;0;0;0,012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"D23";23;40;0;20;20;20;0;0;0
"D25";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"D25";1,5;0;0;100;0;0;0;0;0
"D28";0;0;0;0;0;0;0;0;0;0;0;0;0,492;0;0;0;0;0;0;0;0;0,12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,052;0;0;0;0,14;0;0;0,084;2,4708;0;0;0;0;0;0;0;0;0;0;0;0,02;0;0;0,0408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"D28";9,1;0;0;40;40;20;0;0;0
"D32";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,052;0,1008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"D32";2;0;0;10;45;45;0;0;0
"D4";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,06;0;0;0;0;0;0;0;0;"D4";13,5;0;0;0;95;0;5;0;0
"D6_A";0;0;0;0;0;0;0;0;0;0;0;0;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,32;0;0;0;0;0;0;0;0,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"D6_A";25;100;0;0;0;0;0;0;0
"D6_B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,484;0;0;0;0;0;0;0;0;"D6_B";25;100;0;0;0;0;0;0;0
"D8";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"D8";3,4;0;0;0;100;0;0;0;0
"IA1";0;0;0;0;0;0;0;0;0;0;0;0;0,00025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"IA1";79,9;100;0;0;0;0;0;0;0
"IA13";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,697666666666667;0;0;0;0;0;0;0;0,173666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,464666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"IA13";60;50;50;0;0;0;0;0;0
"IA17";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,18;0;0;0;0;0;0;0;0,01;0;0;227,1;0;0;0;0;0;0;0;3,39;0;0;0;0;0;0;0;0;0,03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"IA17";23;0;0;40;30;30;0;0;0
"IA18";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,143666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,453333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"IA18";44,6;100;0;0;0;0;0;0;0
"IA19";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0436666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,336666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"IA19";38,8;100;0;0;0;0;0;0;0
"IA2";0;0;0;0;0;0,04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,823;0;0;0;0;0;0;0;0,119;0;0;0;0,005;0;0;0;0;0,00352;0,001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1093;0;0;0;0;0,002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"IA2";54,5;30;60;0;0;10;0;0;0
"IA20";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,553666666666667;0;0;0;0;0;0;0;0,900333333333333;0;0;0;0,0503333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,274;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"IA20";37;100;0;0;0;0;0;0;0
"IA22";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;0;0;0;0,054;0;0;0;0,075056;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"IA22";31,5;100;0;0;0;0;0;0;0
"IA23";0;0;0;0;0;0;0;0;0;0;0;0;0,000333333333333333;0;0;0;0;0;0;0;0;0;0,003;0;0;0;0;0;0;0;0;0;0;0;0,149666666666667;0;0;0;0;0;0;0;0;0;0;0,002;0,00366666666666667;0;0;4,38333333333333;0;0;0;0;0;0;0;0,342666666666667;0;0;0;0;0;0;0;0,0733333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,212666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"IA23";22,8;0;0;100;0;0;0;0;0
"IA24";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,916;0;0;0;0;0;0;0;1,2955;0;0;0;0,003;0;4,2e-05;0;0,0015;0,00517;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,031;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"IA24";35,5;0;0;90;0;0;0;10;0
"IA25";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,7741111111111;0;0;0;6,35555555555556e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0,003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"IA25";40,5;100;0;0;0;0;0;0;0
"IA26";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,2260325;0;0;0;0;0;0;0;0,890666666666667;0;0;0;0,0163333333333333;0;0;0;5,86666666666667e-05;0,01056;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,402666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"IA26";46,6;10;80;5;0;0;5;0;0
"IA27";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00366666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,03333333333333;0;0;0;0;0;0;0;1,83033333333333;0;0;0;0;0;0;0;0,323333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,323333333333333;0;0;0;0;0,00333333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"IA27";37,1;100;0;0;0;0;0;0;0
"IA28";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000666666666666667;0;0;27,3863333333334;0;0;0;0;0;0;0;0,280333333333333;0;0;0;0,00266666666666667;0;8,4e-05;0;0,024408;0,000293333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,150333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"IA28";25,3;0;60;0;0;40;0;0;0
"IA29";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,489333333333333;0;0;0;0;0;0;0;0,259333333333333;0;0;0;0,0573333333333333;0;0;0;0;0,000733333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"IA29";54,6;15;75;10;0;0;0;0;0
"IA3";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,503666666666667;0;0;0;0,00266666666666667;0;0;0;0;0;0;0;0;0;0;0;0,000160333333333333;0;0;0;0;0;0;0;0;0;0;0,144;0;0;0;0;0,002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"IA3";69,8;100;0;0;0;0;0;0;0
"IA30";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,08933333333333;0;0;0;0;0;0;0;0,664666666666667;0;0;0;0,0243333333333333;0;1,4e-05;0;0,000784;0;0,008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"IA30";33,1;0;65;15;0;0;10;0;10
"IAa9";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,004078;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"IAa9";65,2;100;0;0;0;0;0;0;0
"Kol-3";0;0;0;0;0;0;0;0;0;0;0;0;0,05;0;0;0;0;0;0;0;0;0;0;0;0,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Kol-3";0,4;0;0;80;0;0;0;0;20
"Kur-5_rep";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Kur-5_rep";31;100;0;0;0;0;0;0;0
"NbKu-1_rep";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,04;0;0;0;0;0,06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,08;0;0;0;0;0;0;0;0;"NbKu-1_rep";7;0;0;10;30;30;10;10;0
